hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,alias
7e948971b80429b0ebf897ea87aace5e,Human,Sailor,2019-09-14T02:13:26Z,Cleric 1,Cleric,Forge Domain,1,,10,17,15,13,14,11,16,9,Neutral Good,Athletics|Insight|Perception|Persuasion,"Mace|Crossbow, light",Sacred Flame  *0|Guidance*0|Spare the Dying*0|Identify*1|Searing Smite*1|Cure Wounds*1|Guiding Bolt*1,Wis,,United States,US,fervent_hoover
ba407b5a2996746000434c9dead6e0a5,Human,Charlatan,2019-10-02T23:15:03Z,Cleric 1,Cleric,Death Domain,1,Healer,9,13,8,13,13,12,16,13,,Sleight of Hand|Arcana|Medicine|Deception|Persuasion,Mace,False Life*1|Ray of Sickness*1,Wis,,,,affectionate_hofstadter
58c7871be136c82505684a7301d7885e,Variant Half-Elf,Sailor,2019-12-07T19:36:29Z,Cleric 1,Cleric,Tempest Domain,1,,10,18,14,12,14,8,16,12,Chaotic Good,Athletics|Insight|Perception|Persuasion,"Warhammer|Crossbow, light",Booming Blade*0|Guidance*0|Sacred Flane*0|Spare The Dying*0|Fog Cloud*1|Thunderwave*1|Bless*1|Cure Wounds*1|Healing Word*1|Sactuary *1,Wis,,United States,US,sad_poincare
973555c55d184f6b79fdfdd2262382ba,Turtle,Folk Hero,2021-06-02T13:58:05Z,Cleric 1,Cleric,Twilight Domain,1,,9,19,11,8,13,14,17,12,,History|Animal Handling|Medicine|Survival,"Mace|Crossbow, light",Faerie Fire*1|Sleep*1,Wis,,,,pedantic_austin
0da10ea49e4833e6e41541e00768e6ce,,Acolyte,2019-11-28T07:27:46Z,Cleric 1,Cleric,Death Domain,1,,11,20,14,12,16,8,16,10,Neutral Evil,History|Religion|Insight|Medicine|Perception,Quarterstaff|Bonesaw,Chill Touch*0|Spare The Dying*0|Toll The Dead*0|Guidance*0|False Life*1|Ray of Sickness*1|Bless*1|Cure Wounds*1|Healing Word*1|Command*1,Wis,,United States,US,zealous_lovelace
03be392544bf398679285629d4f8a8ef,,Acolyte,2021-06-06T13:38:36Z,Cleric 1,Cleric,War Domain,1,,10,18,15,13,14,9,16,11,,History|Religion|Insight|Medicine,Dagger|Battleaxe,Divine Favor*1|Shield of Faith*1,Wis,,,,condescending_stonebraker
3c892a01583b1acc5447b05209727aea,Loxodon,Acolyte,2019-12-31T06:01:57Z,Cleric 1,Cleric,Life Domain,1,,11,16,11,9,16,9,16,14,Lawful Neutral,History|Religion|Insight|Persuasion,Mace,Light*0|Sacred Flame*0|Word Of Radiance*0|Bless*1|Cure Wounds*1,Wis,,,,nifty_stallman
2734a1464b1004180712cbe97bde9f29,Wood Elf,Acolyte,2019-11-29T19:07:44Z,Cleric 1,Cleric,Knowledge Domain,1,,10,18,8,14,14,14,16,8,,Arcana|History|Nature|Religion|Insight|Perception|Persuasion,"Mace|Crossbow, light",Sacred Flame*0|Guidance*0|Thaumaturgy*0|Command*1|Identify*1|Bless*1|Cure Wounds*1|Inflict Wounds*1|Shield Of Faith*1,Wis,,Canada,CA,jovial_boyd
f17d9bb97fd41a1dba67102ba42d04d3,Dreamtouched,Acolyte,2019-12-12T17:18:38Z,Cleric 1,Cleric,Light Domain,1,,9,18,10,14,12,12,16,12,,History|Religion|Insight|Persuasion,"Crossbow, light|Dagger",Light*0|Guidance*0|Sacred Flame*0|Spare the Dying*0|Burning Hands*1|Faerie Fire*1|Bless*1|Cure Wounds*1|Guiding Bolt*1|Healing Word*1,Wis,,United States,US,pedantic_curran
94f7294709b536f9e11be441bc3b6784,Minotaur,Acolyte,2019-12-10T23:24:25Z,Cleric 1,Cleric,Death Domain,1,,11,17,16,12,16,8,14,8,,History|Religion|Insight|Medicine|Intimidation,"Warhammer|Crossbow, light",False Life*1|Ray of Sickness*1,Wis,,United States,US,naughty_lovelace
a7de950ab28d4c1235c44b605a2abb51,Half-Elf,Acolyte,2019-11-01T14:38:03Z,Cleric 1,Cleric,Order Domain,1,,8,12,13,8,10,15,16,14,,Arcana|History|Religion|Insight|Medicine|Intimidation|Persuasion,Mace,Guidance*0|Mending*0|Sacred Flame*0|Command*1|Heroism*1|Bless*1|Cure Wounds*1|Inflict Wounds*1|Detect Magic*1,Wis,,Canada,CA,frosty_blackwell
1814e7a524c45540280db04a0eaa0b60,Human,Criminal,2019-10-29T22:38:48Z,Cleric 1,Cleric,Trickery Domain,1,Healer,11,13,14,10,16,8,16,8,,Stealth|Insight|Medicine|Deception|Persuasion,Mace Of Judginess,Charm Person*1|Disguise Self*1,Wis,,United States,US,brave_beaver
f86cb51a36a1d5b285055da8cd032994,Hill Dwarf,Acolyte,2019-10-28T23:04:52Z,Cleric 1,Cleric,War Domain,1,,12,18,15,12,17,11,19,12,,Religion|Insight|Medicine,"Warhammer|Crossbow, light",Divine Favor*1|Shield of Faith*1,Wis,,Brazil,BR,serene_joliot
cb3dcc4d9a6df60f0b25f2f149633b3e,Ghastly Halfling,Urchin,2019-10-28T12:31:33Z,Cleric 1,Cleric,Light Domain,1,,10,17,9,13,15,9,18,11,Neutral Good,Sleight of Hand|Stealth|Insight|Persuasion,"Mace|Crossbow, light",Light*0|Guidance*0|Sacred Flame*0|Mending*0|Burning Hands*1|Faerie Fire*1|Cure Wounds*1|Bless C*1|Healing Word*1|Detect Magic C*1|Guiding Bolt*1,Wis,,Canada,CA,determined_chaplygin
71f4f52bf5865e59184f05ec6be4f593,Human,Hermit,2019-09-12T12:26:30Z,Cleric 1,Cleric,Forge Domain,1,,10,18,14,9,15,13,16,11,NB,Religion|Insight|Medicine|Persuasion,"Mace|Crossbow, light",Guidance*0|Light*0|Sacred Flame*0|Identify*1|Searing Smite*1|Healing Words*1|Burning Hands*1|Guiding Bolt*1|Healing Words*1|Shield Of Faith*1,Wis,,Brazil,BR,clever_swartz
88c3aedbd43877dbf38ed56539480830,Protector Aasimar,Guild Artisan,2019-11-15T10:05:57Z,Cleric 1,Cleric,Forge Domain,1,,10,18,13,12,14,8,16,12,,Religion|Insight|Medicine|Persuasion,Mace|Mace,Identify*1|Searing Smite*1,Wis,,,,suspicious_tereshkova
5139ff5456886385dc5342b71b4dcbdd,Elephantine,Acolyte,2019-07-10T06:06:45Z,Cleric 1,Cleric,Grave Domain,1,,12,18,12,18,18,15,18,15,,History|Religion|Insight|Persuasion,"Mace|Crossbow, light",Spare the Dying*0|Bane*1|False Life*1,Wis,,United States,US,stoic_chandrasekhar
b0556787453189d90d14cff0e615f3d6,Dark Elf,Noble,2019-07-08T23:10:49Z,Cleric 1,Cleric,Grave Domain,1,,10,18,10,18,14,12,18,16,Lawful Good,History|Religion|Insight|Perception|Persuasion,War pick|Gray-Crossbow,Spare the Dying*0|Sacred Flame*0|Thaumaturgy*0|Mending*0|Bane*1|False Life*1|Command*1|Cure Wounds*1|Guiding Bolt*1|Inflict Wounds*1|Sanctuary*1,Wis,,Canada,CA,musing_swartz
e8541a695e036f54c9563f7b40ef3d18,Hill Dwarf,Clan Crafter,2019-06-21T00:03:43Z,Cleric 1,Cleric,Forge Domain,1,,13,16,16,10,19,9,14,8,,History|Religion|Insight|Medicine,,Identify*1|Searing Smite*1,Wis,,Canada,CA,objective_zhukovsky
4da2f1521ececa77128be047ed9499dd,Hill Dwarf,Acolyte,2019-07-11T02:31:51Z,Cleric 1,Cleric,Life Domain,1,,11,17,14,12,15,10,16,8,,History|Religion|Insight|Medicine,"Mace|Crossbow, light",Bless*1|Cure Wounds*1,Wis,,Canada,CA,wonderful_dirac
03fc7aeea8f241f84521817b3e521719,Human,Acolyte,2019-06-19T17:37:26Z,Cleric 1,Cleric,Forge Domain,1,Observant,10,18,13,8,15,10,17,12,,History|Religion|Insight|Medicine|Persuasion,"Mace|Crossbow, light",Identify*1|Searing Smite*1,Wis,,,,nervous_zhukovsky
0470f24cca4f96a9c8c5b74ab1aba24c,Dragonborn,Outlander,2019-07-18T14:13:58Z,Cleric 1,Cleric,War Domain,1,,10,18,15,10,14,8,15,13,,Athletics|Religion|Insight|Survival,Warhammer|Handaxe,Divine Favor*1|Shield of Faith*1,Wis,,,,zealous_zhukovsky
caa9ec0c1361dba164bb9f42845da1de,Protector Aasimar,Guild Artisan,2019-06-06T03:52:31Z,Cleric 1,Cleric,Life Domain,1,,10,16,14,9,14,12,16,15,Neutral Good,History|Religion|Insight|Persuasion,Mace|Spear,Luz*0|Guidance*0|Word Of Radiance*0|Mending*0|Bless*1|Cure Wounds*1,Wis,,Canada,CA,peaceful_rhodes
ec9391b88e6e566d79d473228a0cbca9,Mountain Dwarf,Acolyte,2019-06-16T16:01:05Z,Cleric 1,Cleric,Grave Domain,1,,11,17,10,12,16,10,15,13,Lawful Good,Religion|Insight|Medicine|Persuasion,Sickle|Warhammer,Spare the Dying*0|Toll The Dead*0|Mending*0|Bane*1|False Life*1|Healing Word*1|Protection From Evil And Good*1|Inflict Wounds*1,Wis,,,,serene_gauss
60b44e035519eefd88c6b82726786342,Half-Elf,Acolyte,2021-02-02T17:49:29Z,Cleric 1,Cleric,Tempest Domain,1,,10,18,14,10,15,8,16,12,Lawful Good,History|Religion|Insight|Medicine|Perception|Persuasion,Warhammer|Spear,Fog Cloud*1|Thunderwave*1,Wis,,Canada,CA,wizardly_proskuriakova
218d5ef16cc750453beae990435b2055,Human,Guild Artisan,2019-06-16T09:15:18Z,Cleric 1,Cleric,Light Domain,1,,11,18,10,14,16,10,16,12,Legal Bueno,History|Religion|Insight|Persuasion,"Mace|Crossbow, light",Luz*0|Llama Sagrada*0|Orientación Divina*0|Taumaturgia*0|Manos Ardientes*1|Fuego Feérico*1|Bendecir*1|Palabra Sanadora*1|Rayo Guiado*1|Santuario*1,Wis,,Canada,CA,focused_payne
069a7bf634ec4e2b7e6539d9eb5f800c,High Elf,Acolyte,2019-06-09T22:08:56Z,Cleric 1,Cleric,Life Domain,1,,8,17,10,12,11,17,15,10,,Religion|Insight|Medicine|Perception|Persuasion,"Mace|Crossbow, light",Sacred Flame*0|Spare The Dying *0|Mending *0|Guiding Bolt*1|Cure Wounds*1,Wis,,,,priceless_kilby
c01178ccd2c52dde3b5309e37bc02079,Scourge Aasimar,Investigator,2021-10-14T12:26:43Z,Cleric 1,Cleric,Arcana Domain,1,,12,15,15,12,15,13,10,10,,Arcana|Investigation|Religion|Insight|Survival,Longsword|Longsword,Detect Magic*1|Magic Missile*1,Wis,,United Kingdom,GB,eager_ganguly
583a5e5d839dbc311d080ebc9c302dc6,Human,Acolyte,2019-08-13T20:34:17Z,Cleric 1,Cleric,Life Domain,1,,11,13,12,12,16,10,16,11,,Religion|Insight|Medicine|Persuasion,Mace|Quarterstaff,Guidance*0|Sacred flame*0|Thaumaturgy*0|Bless*1|Cure Wounds*1|Command*1|Guiding Bolt*1|Healing Word*1|Shield Of Faith*1,Wis,,United States,US,happy_lumiere
0e1dd79e6ca25d8074c8b47c8554612d,Half-Elf,Sage,2021-09-21T12:36:35Z,Cleric 1,Cleric,Knowledge Domain,1,,9,15,8,14,13,13,16,12,,Arcana|History|Nature|Religion|Animal Handling|Insight|Perception|Persuasion,Mace|Sling,Guidance*0|Light*0|Mending*0|Resistance*0|Sacred Flame*0|Spare the Dying*0|Thaumaturgy*0|Command*1|Identify*1|Bane*1|Bless*1|Create or destroy Water*1|Cure Wounds*1|Detect Evil and Good*1|Detect Magic*1|Detect Poison and Disease*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Protection from E and G*1|Purify Food and Drink*1|Sanctuary*1|Shield of Faith*1,Wis,,Austria,AT,competent_lamport
87da061c36cf29dab01bd25a29e15a23,Dragonborn,Guild Artisan,2019-07-27T20:07:32Z,Cleric 1,Cleric,Forge Domain,1,,10,18,15,12,15,9,16,13,LN,History|Religion|Insight|Persuasion,Mace,Mending*0|Sacred Flame*0|Thaumaturgy*0|Identify*1|Searing Smite*1,Wis,,Canada,CA,blissful_bassi
627553bb4629247ae22a5c7f2850cf62,Human,Acolyte,2019-07-25T20:37:40Z,Cleric 1,Cleric,Life Domain,1,,11,16,12,10,16,10,16,16,,Religion|Insight|Medicine|Persuasion,"Mace|Crossbow, light",Bless*1|Cure Wounds*1,Wis,,,,amazing_lichterman
ad6953ebc77cb5d5a449e999c504aed1,Hill Dwarf,Acolyte,2019-07-24T20:47:09Z,Cleric 1,Cleric,Forge Domain,1,,12,20,14,10,16,8,16,10,,Religion|Insight|Medicine|Persuasion,"Warhammer|Crossbow, light",Guidance*0|Searing Light*0|Mending*0|Identify*1|Searing Smite*1|Bless*1|Cure Wounds*1|Healing Word*1|Shield Of Faith*1,Wis,,Canada,CA,goofy_napier
864f71e0116b154c551e5b0779df176a,Hill Dwarf,Acolyte,2021-09-17T19:06:20Z,Cleric 1,Cleric,Death Domain,1,,11,16,12,11,15,8,15,8,,History|Religion|Insight|Persuasion,"Mace|Crossbow, light",False Life*1|Ray of Sickness*1,Wis,,United States,US,gracious_maxwell
20b8c521247b3a643d407a2c92f85a02,Half-Orc,Soldier,2019-07-21T12:08:10Z,Cleric 1,Cleric,Forge Domain,1,,10,18,16,10,14,10,15,10,,Athletics|Religion|Insight|Perception|Intimidation,Mace|Javelin|Warhammer,Identify*1|Searing Smite*1,Wis,,,,vigorous_mclean
f307e46fcec47ffb04e5358c1caaf9c2,Half-Elf,Sage,2021-09-21T11:09:08Z,Cleric 1,Cleric,Knowledge Domain,1,,9,15,8,14,13,12,16,13,,Arcana|History|Nature|Religion|Insight|Medicine|Perception|Persuasion,"Mace|Crossbow, light",Command*1|Identify*1,Wis,,Austria,AT,romantic_mahavira
8aed3b074ea041cd1d4d360d14ad20a3,Mountain Dwarf,Acolyte,2019-07-30T15:33:55Z,Cleric 1,Cleric,Life Domain,1,,9,14,16,14,12,10,14,10,,Religion|Insight,Mace,Bless*1|Cure Wounds*1,Wis,,United States,US,xenodochial_ramanujan
aefa21e390d338779be7912b4a2121c6,Dark Elf,Acolyte,2021-09-21T20:45:04Z,Cleric 1,Cleric,Arcana Domain,1,,3,12,0,2,0,0,0,1,,Arcana|Religion|Insight|Perception,Mace,Detect Magic*1|Magic Missile*1,Wis,,United States,US,goofy_vaughan
eab460cb8bf1e51274374514cda255b5,Human,Clan Crafter,2019-07-29T03:50:44Z,Cleric 1,Cleric,Forge Domain,1,Observant,10,18,16,10,14,10,16,8,LN,History|Religion|Insight|Medicine|Perception,"Crossbow, light|Warhammer",Identify*1|Searing Smite*1,Wis,,,,confident_moore
1872c0846fcc73eafde2b134a13b10b0,Hill Dwarf,Sage,2021-09-09T22:18:13Z,Cleric 1,Cleric,Death Domain,1,,13,16,16,6,18,12,17,8,,Arcana|History|Insight|Persuasion,"Crossbow, light|Warhammer",Guidance*0|Sacred Flame*0|Spare The Dying*0|Toll The Dead*0|Command*1|Guiding Bolt*1,Wis,,United States,US,distracted_babbage
fb3e045891003dbc840eee894666809f,Mountain Dwarf,Acolyte,2019-07-30T15:23:18Z,Cleric 1,Cleric,Arcana Domain,1,,6,12,17,10,13,10,15,10,,Arcana|History|Religion|Insight|Medicine,Mace,Detect Magic*1|Magic Missile*1,Wis,,United States,US,wonderful_swartz
eb926d0522f505a0a1be4e6a4e739847,Hill Dwarf,Soldier,2020-06-15T21:58:58Z,Cleric 1,Cleric,Life Domain,1,,11,11,14,12,15,10,16,8,,Athletics|Religion|Medicine|Intimidation,,Bless*1|Cure Wounds*1,Wis,,United States,US,friendly_lewin
b4e4639daf2a509992e1760e7c7f51e4,Human,Outlander,2020-12-30T04:09:17Z,Cleric 1,Cleric,War Domain,1,,9,17,14,12,12,11,16,14,,Athletics|Insight|Survival|Persuasion,"Mace|Crossbow, light",Divine Favor*1|Shield of Faith*1,Wis,,United States,US,wonderful_allen
e3cb29c0ad270314f2b5d3230d0cf140,Kenku,Haunted One,2020-06-12T03:57:15Z,Cleric 1,Cleric,Death Domain,1,,6,18,10,16,13,15,13,8,NE,Arcana|Investigation|Religion|Medicine|Perception,"Mace|Crossbow, light",Chill Touch*0|Light*0|False Life*1|Ray of Sickness*1,Wis,,United States,US,sleepy_euler
cb89d1b0732821427fa5e37289c694cb,Hill Dwarf,Clan Crafter,2020-06-01T07:54:21Z,Cleric 1,Cleric,Forge Domain,1,,12,18,14,10,17,8,14,12,,History|Insight|Medicine|Persuasion,Warhammer|Handaxe,Identify*1|Searing Smite*1,Wis,,,,priceless_buck
19333c1e6cea12f886085be1288fbd8d,Hill Dwarf,Clan Crafter,2020-06-01T07:44:41Z,Cleric 1,Cleric,Forge Domain,1,,12,18,13,10,17,12,15,8,,History|Insight|Medicine|Persuasion,Warhammer|Handaxe,Identify*1|Searing Smite*1,Wis,,,,heuristic_swartz
b76759fb3698b482e7c2cd38e96d209e,Human,Folk Hero,2020-06-16T15:42:22Z,Cleric 1,Cleric,War Domain,1,,11,18,16,12,16,9,18,6,CG,Animal Handling|Insight|Medicine|Survival,"Warhammer|Crossbow, light",Divine Favor*1|Shield of Faith*1,Wis,,Canada,CA,sharp_moore
178bd53f9e2ab15d738a0d37dffef988,Elephantine,Acolyte,2020-06-19T22:25:41Z,Cleric 1,Cleric,Life Domain,1,,12,16,15,11,18,13,18,13,NG,Religion|Insight|Medicine|Persuasion,Mace|Handaxe,Light*0|Sacred Flame*0|Spare the Dying *0|Bless*1|Cure Wounds*1|Guiding Bolt *1|Healing Word*1|Inflict Wounds *1,Wis,,United States,US,agitated_bose
23aed7cf47eaffcb63698318a71f508d,Human,Custom,2020-08-02T13:35:40Z,Cleric 1,Cleric,Life Domain,1,Observant,9,18,14,12,13,10,16,10,,Athletics|History|Religion|Insight|Persuasion,"Mace|Crossbow, light",Bless*1|Cure Wounds*1,Wis,,,,jolly_neumann
a414c47bd993626f6faef73d6a70f520,Mothfolk,Far Traveler,2020-08-02T03:57:32Z,Cleric 1,Cleric,Light Domain,1,,11,16,12,16,16,7,19,8,True Neutral,Religion|Insight|Medicine|Perception,"Mace|Crossbow, light",Light*0|Sacred Flame*0|Guidance*0|Thaumaturgy*0|Burning Hands*1|Faerie Fire*1|Cure Wounds*1|Detect Magic*1|Guilding Bolt*1|Sanctuary*1|Command*1,Wis,,Canada,CA,xenodochial_burnell
7babf00a8040055e013e17545d7186f2,Human,Far Traveler,2020-07-23T19:49:03Z,Cleric 1,Cleric,Grave Domain,1,Healer,10,17,13,12,14,12,18,13,LN,Religion|Insight|Medicine|Perception|Persuasion,Mace|Handaxe,Spare the Dying*0|Light*0|Mending*0|Sacred Flame*0|Bane*1|False Life*1|Bless *1|Ceremony*1|Command*1|Create or Destroy Water*1|Cure Wounds*1|Detect Evil and Good*1|Detect Magic*1|Detect Poison and Disease*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Protection from Evil and Good*1|Purify Food and Drink*1|Sanctuary*1|Shield of Faith*1,Wis,,United States,US,zealous_clarke
07eac4a5f816097fd38c64996ae0da0f,Dragonborn,Hermit,2020-07-17T02:54:24Z,Cleric 1,Cleric,Tempest Domain,1,,9,19,16,8,12,10,16,13,,Religion|Insight|Medicine|Persuasion,"Warhammer|Crossbow, light",Fog Cloud*1|Thunderwave*1,Wis,,,,quirky_pasteur
05727eedd771d4adb38abb7bb70b35e6,Human,Noble,2020-07-15T15:42:42Z,Cleric 1,Cleric,Forge Domain,1,,11,15,8,16,16,8,16,10,,Stealth|History|Insight|Medicine|Persuasion,Mace,Identify*1|Searing Smite*1,Wis,,Canada,CA,admiring_almeida
16fc66170ff3bc88611b4782efa6eb5b,Protector Aasimar,Cloistered Scholar,2020-05-31T19:10:52Z,Cleric 1,Cleric,Tempest Domain,1,,8,16,13,10,10,14,20,12,,History|Religion|Insight|Persuasion,"Warhammer|Crossbow, light",Guidance*0|Resistance*0|Sacred Flame*0|Light (aasimar)*0|Fog Cloud*1|Thunderwave*1|Burning Hands*1|Faerie Fire*1|Guiding Bolt*1|Healing Words*1|Purify Food and Drink*1|Sanctuary*1,Wis,,Canada,CA,nifty_nash
467d979e567b89a3c99a5debcb84aa65,High Elf,Acolyte,2020-07-01T08:55:09Z,Cleric 1,Cleric,Light Domain,1,,9,16,14,10,13,11,15,12,,Religion|Insight|Medicine|Perception|Persuasion,"Mace|Crossbow, light",Light*0|Burning Hands*1|Faerie Fire*1,Wis,,Bulgaria,BG,dreamy_heyrovsky
d4e11b4254cea131af668cdd5bb36970,Sea Elf,Shipwright,2020-06-29T19:03:14Z,Cleric 1,Cleric,Tempest Domain,1,,9,17,14,12,12,13,15,8,,History|Insight|Medicine|Perception,Mace|Spear,Sacred Flame*0|Thaumaturgy*0|Light*0|Fog Cloud*1|Thunderwave*1|Healing Word *1|Detect Magic *1|Guiding Bolt *1,Wis,,United States,US,nervous_swirles
134038c3750b927af37ff75239872cf8,Healing,Entertainer,2020-05-02T21:55:26Z,Cleric 1,Cleric,Arcana Domain,1,,8,18,16,17,10,11,9,15,,Acrobatics|Arcana|History|Insight|Performance,"Mace|Crossbow, light",Detect Magic*1|Magic Missile*1,Wis,,United States,US,eloquent_dhawan
4e0d96178c852df92bc0dfdbb9e81484,High Elf,Acolyte,2021-01-19T21:06:41Z,Cleric 1,Cleric,Life Domain,1,,8,18,8,14,10,14,15,14,Chaotic Neutral,Religion|Insight|Medicine|Perception|Persuasion,Mace|Shortbow,Fire Bolt*0|Bless*1|Cure Wounds*1,Wis,,United States,US,silly_tu
f1ae7499342fb21518fb72abe942ce2c,Hill Dwarf,Acolyte,2021-01-20T04:10:34Z,Cleric 1,Cleric,Tempest Domain,1,,12,18,15,13,17,8,18,15,,History|Religion|Insight|Medicine,"Warhammer|Crossbow, light",Fog Cloud*1|Thunderwave*1,Wis,,,,objective_swirles
8505dfa0cbcdcfa0d5df6770c4d65e23,Lightfoot Halfling,Noble,2020-04-29T03:44:35Z,Cleric 1,Cleric,Grave Domain,1,,9,14,9,14,13,11,15,14,LE,History|Religion|Insight|Persuasion,Mace,Spare the Dying*0|Bane*1|False Life*1,Wis,,United States,US,lucid_wing
104180366dcc8ae762a56bc1496bfe12,Human,Hermit,2020-04-26T22:59:02Z,Cleric 1,Cleric,Nature Domain,1,,10,14,12,12,15,14,15,12,,History|Nature|Religion|Insight|Medicine,Mace|Handaxe,Animal Friendship*1|Speak with Animals*1,Wis,,Canada,CA,infallible_sanderson
b545200c93c78b5fc1c5cccf12ffc6d3,Human,Acolyte,2020-04-26T21:28:49Z,Cleric 1,Cleric,Light Domain,1,Healer,11,16,13,8,17,10,16,12,Neutral Good,Religion|Insight|Medicine|Persuasion,"Mace|Crossbow, light",Light*0|Burning Hands*1|Faerie Fire*1,Wis,,United States,US,trusting_stonebraker
641f4c559909344e41354c355aaf7db3,Changeling,Acolyte,2020-05-11T20:50:52Z,Cleric 1,Cleric,Life Domain,1,,8,12,17,9,12,17,12,16,,History|Religion|Insight|Medicine|Deception|Persuasion,Mace,Bless*1|Cure Wounds*1,Wis,,Canada,CA,awesome_albattani
ed6d21a5d78f3c5ab979f15f9de04a52,Tiefling,Charlatan,2020-09-09T00:53:20Z,Cleric 1,Cleric,Trickery Domain,1,,9,16,14,10,13,9,15,14,,Sleight of Hand|Insight|Deception|Persuasion,"Mace|Crossbow, light|Warhammer|Flail|Sling",Charm Person*1|Disguise Self*1,Wis,,Canada,CA,elastic_newton
781676af7c2d48243d95f6e50bc836c7,Dragonborn,Charlatan,2020-08-30T11:15:16Z,Cleric 1,Cleric,Forge Domain,1,,10,16,16,10,15,10,15,13,Chaotic Good,Sleight of Hand|Medicine|Deception|Persuasion,"Mace|Crossbow, light",Identify*1|Searing Smite*1,Wis,,United States,US,quirky_villani
