hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,alias
8b1db2cf406839b6ab1ec39ca7027dd9,Human,Soldier,2021-07-18T19:06:44Z,Barbarian 1,Barbarian,,1,,14,14,16,14,15,9,13,11,,Athletics|Nature|Perception|Intimidation,Greataxe|Handaxe|Javelin,,Int,,United States,US,,,,Human,,Greataxe|Handaxe|Javelin,distracted_swartz
b80686a4cac04cfb13ecf6ff0a3163ca,Human,Hermit,2019-09-28T17:42:15Z,Barbarian 1,Barbarian,,1,,7,16,16,16,16,9,9,9,,Athletics|Religion|Medicine|Intimidation,Greataxe|Handaxe|Javelin,,Int,,Canada,CA,,,,Human,,Greataxe|Handaxe|Javelin,angry_herschel
9a9c6873fc6de0a8da6fd94196281235,Half-Orc,Sailor,2019-10-25T21:52:41Z,Barbarian 1,Barbarian,,1,,15,15,20,14,16,6,12,10,,Athletics|Animal Handling|Perception|Survival|Intimidation,Maul|Handaxe|Javelin,,Int,,Canada,CA,,,,Half-Orc,,Maul|Handaxe|Javelin,zen_hoover
fb70b8404ceb71fa65363191fcbf179a,Stout Halfling,Outlander,2021-05-29T23:24:36Z,Barbarian 1,Barbarian,,1,,16,19,17,20,18,13,14,14,,Athletics|Nature|Perception|Survival,Rapier|Handaxe|Javelin,,Int,,United States,US,,,,Halfling,,Rapier|Handaxe|Javelin,loving_saha
65b9026348e4b300636a20541a449e83,Minotaur,Outlander,2019-12-07T21:13:15Z,Barbarian 1,Barbarian,,1,,16,17,14,17,18,15,12,15,Neutral Good,Athletics|Animal Handling|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,United States,US,NG,,,Minotaur,,Greataxe|Handaxe|Javelin,angry_brown
4f1be4076dacb82db02f29936ba80831,Hide,Custom,2021-06-01T03:49:15Z,Barbarian 1,Barbarian,,1,,15,13,16,10,16,8,14,10,,Athletics|Nature|Perception|Survival|Intimidation,Handaxe|Javelin,,Int,,,,,,,Shifter,,Handaxe|Javelin,heuristic_faraday
ed36591697367285e9b2e75644211437,Wood Elf,Outlander,2019-12-05T06:43:31Z,Barbarian 1,Barbarian,,1,,14,14,15,14,15,10,12,8,Chaotic Good,Athletics|Nature|Animal Handling|Perception|Survival,Greataxe|Handaxe|Javelin,,Int,,United Kingdom,GB,CG,,,Elf,,Greataxe|Handaxe|Javelin,jovial_cori
eb8005b1269bd0eb25738a2a22231b93,Minotaur,Guild Member - Wild,2019-12-31T06:16:20Z,Barbarian 1,Barbarian,,1,,14,14,17,14,14,8,10,13,,Athletics|Nature|Animal Handling|Insight|Perception|Intimidation,Greataxe|Handaxe|Javelin,,Int,,,,,,,Minotaur,,Greataxe|Handaxe|Javelin,upbeat_mendeleev
4e2bd687c8ebd1146421dbb3cbc2d762,Minotaur,Soldier,2019-12-27T20:59:10Z,Barbarian 1,Barbarian,,1,,15,14,17,12,16,10,10,9,,Athletics|Perception|Intimidation,Warhammer|Handaxe|Javelin,,Int,,Canada,CA,,,,Minotaur,,Warhammer|Handaxe|Javelin,vigilant_leakey
d912d36ef9e439d478740e500ccc4a02,Goliath,Entertainer,2021-05-15T21:44:14Z,Barbarian 1,Barbarian,,1,,15,14,16,12,16,8,8,14,,Athletics|Acrobatics|Animal Handling|Perception|Performance,Greataxe|Handaxe|Javelin,,Int,,Canada,CA,,,,Goliath,,Greataxe|Handaxe|Javelin,hopeful_morse
7aa9d42e1896b93b1f5f548927d70ee2,Half-Orc,Soldier,2021-05-16T19:46:34Z,Barbarian 1,Barbarian,,1,,11,14,17,14,14,12,10,8,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,Canada,CA,,,,Half-Orc,,Greataxe|Handaxe|Javelin,elated_curie
d3b590ade2fa55e9dcc33c69ad8183e5,,Barbarian Tribe Member,2021-06-07T10:43:47Z,Barbarian 1,Barbarian,,1,,14,14,16,14,15,9,11,13,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,,,,,,,,Greataxe|Handaxe|Javelin,objective_hoover
2848450c8ad27d689a381aee724fb133,Gray Dwarf,City Watch,2019-11-01T14:36:50Z,Barbarian 1,Barbarian,,1,,15,14,15,13,17,12,8,10,,Athletics|Insight|Perception|Intimidation,Greataxe|Javelin,,Int,,Canada,CA,,,,Dwarf,,Greataxe|Javelin,cranky_nightingale
53a6a5d67cf7fcf866a32505dbc9f402,Lightfoot Halfling,Athlete,2021-06-19T23:50:22Z,Barbarian 1,Barbarian,,1,,15,17,17,18,16,13,14,15,,Athletics|Acrobatics|Perception|Intimidation,Quarterstaff|Javelin|Rapier,,Int,,United States,US,,,,Halfling,,Quarterstaff|Javelin|Rapier,hopeful_buck
99643b89c38378d9b11f399d5ee7b369,Kobold,Noble,2019-11-08T14:04:00Z,Barbarian 1,Barbarian,,1,,14,14,10,15,14,10,9,14,,Athletics|History|Intimidation|Persuasion,Rapier|Quarterstaff|Javelin,,Int,,Canada,CA,,,,Kobold,,Rapier|Quarterstaff|Javelin,practical_hypatia
226aa04676da0f0d548aaccb349c62a9,Firbolg,Folk Hero,2019-09-02T15:19:01Z,Barbarian 1,Barbarian,,1,,14,13,19,13,15,9,12,11,Neutral Good,Athletics|Animal Handling|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,,,NG,,,Firbolg,,Greataxe|Handaxe|Javelin,admiring_vaughan
f28d004cb1c3caf7d3f4fba290d734d4,Lizardfolk,Barbarian Tribe Member,2020-10-17T18:02:54Z,Barbarian 1,Barbarian,,1,,7,16,17,15,12,10,12,13,N,Athletics|Nature|Perception|Survival|Intimidation,"Greataxe|Crossbow, heavy",,Int,,New Zealand,NZ,NN,,,Lizardfolk,,"Greataxe|Crossbow, Heavy",vigilant_bell
e2ca4c4eb4e0d5dbb43670b27c15ceea,Orc,Barbarian Tribe Member,2019-07-03T23:42:46Z,Barbarian 1,Barbarian,,1,,9,14,17,14,14,10,10,8,,Athletics|Nature|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,United States,US,,,,Orc,,Greataxe|Handaxe|Javelin,affectionate_clarke
e9ee88d6e1b7c7862162cb981db40a5c,Mountain Dwarf,Entertainer,2019-07-01T21:32:07Z,Barbarian 1,Barbarian,,1,,15,14,16,13,16,8,12,12,,Athletics|Acrobatics|Intimidation|Performance,Maul|Javelin|Light hammer,,Int,,Canada,CA,,,,Dwarf,,Maul|Javelin|Light hammer,suspicious_kepler
b79febada4375df9473d2a8b4f8e86c6,Goliath,Folk Hero,2019-06-29T19:33:22Z,Barbarian 1,Barbarian,,1,,15,14,16,13,16,10,12,8,,Athletics|Nature|Animal Handling|Perception|Survival,Greataxe|Javelin|Greatclub,,Int,,,,,,,Goliath,,Greataxe|Javelin|Greatclub,wonderful_driscoll
9bd4632547a074daec59604aef3605a9,Wood Elf,Barbarian Tribe Member,2019-06-29T14:53:00Z,Barbarian 1,Barbarian,,1,,13,14,13,15,14,12,14,13,,Athletics|Nature|Perception|Survival|Intimidation,Greatsword|Handaxe|Javelin,,Int,,Norway,NO,,,,Elf,,Greatsword|Handaxe|Javelin,compassionate_austin
78673e83886907f4d85d19072a9ce631,Mountain Dwarf,Far Traveler,2019-06-29T09:36:09Z,Barbarian 1,Barbarian,,1,,15,15,18,14,17,12,12,15,,Athletics|Insight|Perception|Intimidation,Maul|Handaxe|Javelin,,Int,,Canada,CA,,,,Dwarf,,Maul|Handaxe|Javelin,infallible_panini
5182de1d6047e84e359ffbd49e436ea4,Half-Orc,Outlander,2019-07-11T01:59:00Z,Barbarian 1,Barbarian,,1,,14,13,17,12,15,8,13,10,,Athletics|Animal Handling|Perception|Survival|Intimidation,Maul|Javelin|Handaxe,,Int,,Canada,CA,,,,Half-Orc,,Maul|Javelin|Handaxe,zen_wing
5fb789c7441badfea0148eae47199617,Orc,Folk Hero,2021-09-23T00:02:22Z,Barbarian 1,Barbarian,,1,,15,14,19,13,17,7,9,14,,Athletics|Animal Handling|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,Mexico,MX,,,,Orc,,Greataxe|Handaxe|Javelin,naughty_grothendieck
cffe362e426b06e183845e83fc0d6dca,Bugbear,Outlander,2019-07-19T14:07:49Z,Barbarian 1,Barbarian,,1,,14,15,14,16,15,8,13,8,,Athletics|Stealth|Animal Handling|Survival|Intimidation,Kukri|Handaxe|Javelin,,Int,,United States,US,,,,Bugbear,,|Handaxe|Javelin,eloquent_saha
1e8651f47a1f5608198b4fa863f6e82f,Orc,Criminal,2021-09-30T20:32:35Z,Barbarian 1,Barbarian,,1,,13,13,15,14,12,12,18,16,,Athletics|Stealth|Animal Handling|Survival|Deception|Intimidation,Greataxe|Handaxe|Javelin,,Int,,United States,US,,,,Orc,,Greataxe|Handaxe|Javelin,quizzical_colden
ecfdd8d673990533f647aa709860d586,Shifter,Outlander,2019-06-06T03:53:29Z,Barbarian 1,Barbarian,,1,,15,16,18,17,16,12,14,10,Chaotic Neutral,Athletics|Nature|Animal Handling|Survival,Glaive|Spear|Javelin,,Int,,Canada,CA,CN,,,Shifter,,Glaive|Spear|Javelin,angry_austin
60e53336acc1c6f1434d7a8925f0ddcd,Goliath,Sailor,2019-06-12T22:54:28Z,Barbarian 1,Barbarian,,1,,15,15,16,14,16,8,12,8,,Athletics|Nature|Perception|Survival,Battleaxe|Handaxe|Javelin,,Int,,,,,,,Goliath,,Battleaxe|Handaxe|Javelin,pensive_lewin
610c9006a4df769f135c39282eaf8b28,Mountain Dwarf,Guild Artisan,2019-08-14T23:55:10Z,Barbarian 1,Barbarian,,1,,15,14,16,12,16,10,12,11,NG,Athletics|Insight|Intimidation|Persuasion,Greataxe|Handaxe|Javelin,,Int,,United States,US,NG,,,Dwarf,,Greataxe|Handaxe|Javelin,ecstatic_ride
1699b90dd3fd620956ccc3c4fb867dc9,Human,Courtier,2019-08-09T15:34:54Z,Barbarian 1,Barbarian,,1,Dual Wielder,14,16,13,16,14,8,9,14,,Athletics|Acrobatics|Insight|Perception|Persuasion,Rapier|Dagger|Javelin,,Int,,Canada,CA,,,,Human,,Rapier|Dagger|Javelin,vigorous_roentgen
8d93126d35f74d53eae0876df85f7d54,Tiefling,Far Traveler,2019-08-26T13:44:38Z,Barbarian 1,Barbarian,,1,,13,13,15,14,13,13,10,10,,Athletics|Insight|Perception|Intimidation,Greataxe|Javelin,,Int,,,,,,,Tiefling,,Greataxe|Javelin,laughing_murdock
ba6188d3da2b8a384e3ef7c7f4af76e1,Mountain Dwarf,Hermit,2019-07-24T23:38:35Z,Barbarian 1,Barbarian,,1,,16,17,19,16,19,12,13,13,,Athletics|Religion|Medicine|Survival,Maul|Handaxe|Javelin,,Int,,Canada,CA,,,,Dwarf,,Maul|Handaxe|Javelin,youthful_rubin
1f5fc4dcdef39416e358496322092bb6,Tiefling,Barbarian Tribe Member,2021-09-21T17:51:50Z,Barbarian 1,Barbarian,,1,,15,13,20,8,16,10,12,14,,Athletics|Perception|Survival|Intimidation,Javelin,,Int,,United States,US,,,,Tiefling,,Javelin,modest_banach
338f843a5535a7beda18b89fdfca008e,Goliath,Outlander,2020-12-30T20:46:47Z,Barbarian 1,Barbarian,,1,,14,14,16,14,15,10,10,10,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,United States,US,,,,Goliath,,Greataxe|Handaxe|Javelin,dazzling_tharp
adccc9c2f0a3ff176a2423eaf8f1402c,Goliath,Outlander,2020-12-17T01:58:05Z,Barbarian 1,Barbarian,,1,,15,14,16,13,16,8,12,10,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,United States,US,,,,Goliath,,Greataxe|Handaxe|Javelin,agitated_hellman
f9ee5c5ba09a7aba39a21658c1e3f014,Hill Dwarf,Violent Assassin,2020-07-09T12:02:29Z,Barbarian 1,Barbarian,,1,,16,13,17,9,16,11,13,13,,Athletics|Stealth|Deception|Intimidation,Greatsword|Handaxe|Javelin,,Int,,,,,,,Dwarf,,Greatsword|Handaxe|Javelin,xenodochial_sutherland
1f852ea4ccf38a8abf314bf351201442,Human,Folk Hero,2020-07-06T11:45:42Z,Barbarian 1,Barbarian,,1,,11,11,18,15,9,9,12,15,,Athletics|Animal Handling|Survival|Intimidation,Greatsword|Handaxe|Javelin,,Int,,Canada,CA,,,,Human,,Greatsword|Handaxe|Javelin,sleepy_matsumoto
e93e42e9f2b0c0bd3aa2e0c250c07fc4,Minotaur,Barbarian Tribe Member,2020-07-04T02:01:10Z,Barbarian 1,Barbarian,,1,,2,12,17,12,12,12,11,12,Chaotic Good,Athletics|Animal Handling|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,Canada,CA,CG,,,Minotaur,,Greataxe|Handaxe|Javelin,brave_williamson
a9d7f26a5898edd457c8314ff0eb92e7,Mountain Dwarf,Outlander,2020-06-24T20:11:16Z,Barbarian 1,Barbarian,,1,,15,14,17,13,16,8,12,10,,Athletics|Perception|Survival|Intimidation,Maul|Handaxe|Javelin,,Int,,United States,US,,,,Dwarf,,Maul|Handaxe|Javelin,sad_heyrovsky
5ed7e74a5480eac0a889aceb2b5393a0,Half-Orc,Outlander,2021-01-18T04:16:48Z,Barbarian 1,Barbarian,,1,,14,14,17,14,15,8,9,10,Chaotic Neutral,Athletics|Nature|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,,,CN,,,Half-Orc,,Greataxe|Handaxe|Javelin,suspicious_roentgen
783b44bba043582365baae57c8db624d,Goliath,Outlander,2021-01-20T03:48:49Z,Barbarian 1,Barbarian,,1,,15,15,18,14,16,9,10,14,,Athletics|Nature|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,,,,,,Goliath,,Greataxe|Handaxe|Javelin,keen_mendel
0a97f63c651baaf85ba9a7459f6fcdfb,Serpentblood,Folk Hero,2020-04-26T22:03:15Z,Barbarian 1,Barbarian,,1,,9,12,11,10,14,16,13,11,,Athletics|Animal Handling|Survival|Intimidation,Greataxe|Javelin,,Int,,United States,US,,,,Yaun-Ti,,Greataxe|Javelin,sad_pike
87ce1fbde6fdb0e62f443699b3056bf3,Lineage - Levi,Soldier,2020-05-25T09:21:09Z,Barbarian 1,Barbarian,,1,,14,13,15,13,15,10,12,10,,Athletics|Perception|Survival|Intimidation,Maul|Handaxe|Javelin,,Int,,,,,,,Tiefling,,Maul|Handaxe|Javelin,boring_bose
8c4678854d73baa07b8fe621613458ea,Shadow Elf,Criminal,2020-05-18T07:47:33Z,Barbarian 1,Barbarian,,1,,16,17,14,16,18,5,10,16,Chaotic Good,Sleight of Hand|Stealth|Nature|Perception|Survival|Deception,Handaxe|Javelin|Rapier,Spare the Dying*0,Int,,United States,US,CG,,,Elf,Spare the Dying*0,Handaxe|Javelin|Rapier,cocky_rhodes
ed34510f6455d97c2a63d60bc71135e6,Dragonborn,Soldier,2020-05-17T04:10:31Z,Barbarian 1,Barbarian,,1,,14,13,19,10,16,8,13,14,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,United States,US,,,,Dragonborn,,Greataxe|Handaxe|Javelin,elastic_shannon
93dd53a3453cab96480677a58870fb84,Tiefling,Far Traveler,2020-09-12T18:30:43Z,Barbarian 1,Barbarian,,1,,15,16,15,16,17,13,14,13,,Athletics|Insight|Perception|Intimidation,Battleaxe|Shortbow|Javelin,,Int,tiefling variants menu/Infernal Legacy,,,,,,Tiefling,,Battleaxe|Shortbow|Javelin,objective_stallman
8b8f903f9ada1265706febee8ea590b3,Half-Orc,Outlander,2020-09-09T00:51:21Z,Barbarian 1,Barbarian,,1,,15,13,17,10,16,8,8,14,,Athletics|Nature|Animal Handling|Survival|Intimidation,Greataxe|Handaxe|Javelin|Morningstar,,Int,,Canada,CA,,,,Half-Orc,,Greataxe|Handaxe|Javelin|Morningstar,mystifying_poitras
dddfc6ff10339e068c7e1a11482ed95c,Human,Barbarian Tribe Member,2020-08-27T23:24:46Z,Barbarian 1,Barbarian,,1,,14,14,16,14,15,9,13,11,Chaotic Neutral,Athletics|Animal Handling|Survival|Intimidation,Warhammer|Handaxe|Javelin,,Int,,United States,US,CN,,,Human,,Warhammer|Handaxe|Javelin,hopeful_chatelet
dff070667e1f0b6f711bf9a617e5643b,Lizardfolk,Marine,2020-10-17T17:46:15Z,Barbarian 1,Barbarian,,1,,13,11,15,9,13,14,15,17,,Athletics|Nature|Perception|Survival|Intimidation,"Greataxe|Crossbow, light|Javelin",,Int,,New Zealand,NZ,,,,Lizardfolk,,"Greataxe|Crossbow, Light|Javelin",optimistic_bhabha
c9fc5dde13a90421d378fb9fc05db029,Bugbear,Guild Artisan,2020-12-12T06:49:10Z,Barbarian 1,Barbarian,,1,,14,14,17,14,15,8,10,10,,Stealth|Insight|Perception|Survival|Persuasion,Maul|Handaxe|Javelin,,Int,,Canada,CA,,,,Bugbear,,Maul|Handaxe|Javelin,crazy_payne
216202901e0a17c160c87b1b6aa82f4a,Forest Gnome,Urchin,2020-12-02T23:49:05Z,Barbarian 1,Barbarian,,1,,15,16,17,16,17,8,14,12,,Athletics|Sleight of Hand|Stealth|Perception,Halberd|Greatclub|Javelin,,Int,,,,,,,Gnome,,Halberd|Greatclub|Javelin,elated_kare
27b2d33a86a215be346d9ae7b3c4ca3f,Orc,Folk Hero,2020-08-18T10:46:10Z,Barbarian 1,Barbarian,,1,,15,14,17,13,16,8,10,10,,Athletics|Nature|Animal Handling|Perception|Survival,Maul|Handaxe|Javelin,,Int,,Australia,AU,,,,Orc,,Maul|Handaxe|Javelin,awesome_mirzakhani
50c5927ead2687dad80961406e9a27b6,Half-Elf,Outlander,2020-11-28T19:22:40Z,Barbarian 1,Barbarian,,1,,16,17,18,16,18,13,15,18,,Athletics|Animal Handling|Perception|Survival|Intimidation,Glaive|Handaxe|Javelin,,Int,,Netherlands,NL,,,,Half-Elf,,Glaive|Handaxe|Javelin,infallible_stallman
317430480d2b0e3cca4efa3f2a0b5933,Human,Soldier,2020-08-16T01:57:32Z,Barbarian 1,Barbarian,,1,Great Weapon Master,15,15,16,14,16,10,8,8,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,Canada,CA,,,,Human,,Greataxe|Handaxe|Javelin,wizardly_hodgkin
d22b940e016d4a42affbf0cea0cef834,Goblin,Outlander,2020-04-26T00:09:45Z,Barbarian 1,Barbarian,,1,,14,15,15,16,15,11,13,10,,Athletics|Nature|Animal Handling|Survival,Greataxe|Handaxe|Javelin,,Int,,,,,,,Goblin,,Greataxe|Handaxe|Javelin,relaxed_benz
6395d921d61f2203385e82d829a3b0f0,Orc,Athlete,2021-04-13T04:42:37Z,Barbarian 1,Barbarian,,1,,16,16,18,15,18,12,7,11,,Athletics|Acrobatics|Nature|Animal Handling|Survival|Intimidation,Maul|Greatclub|Javelin,,Int,,,,,,,Orc,,Maul|Greatclub|Javelin,awesome_engelbart
9e3886b7c42ba69a71c2d8fff15a58b3,Mountain Dwarf,Barbarian Tribe Member,2021-04-13T03:33:41Z,Barbarian 1,Barbarian,,1,,16,17,19,16,19,12,15,11,,Athletics|Nature|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,,,,,,Dwarf,,Greataxe|Handaxe|Javelin,recursing_benz
7fcdc20ce77d95866c60ed833395b12b,Animal Hybrid,Urban Bounty Hunter,2021-03-28T15:08:46Z,Barbarian 1,Barbarian,,1,,15,16,15,14,16,8,12,10,,Athletics|Stealth|Insight|Perception,Greataxe|Handaxe|Javelin,,Int,animal enhancement/Underwater Adaptation,,,,,,Simic hybrid,,Greataxe|Handaxe|Javelin,quizzical_ganguly
96a80de416c912a33fff7c85d0ff133f,Animal Hybrid,Custom,2021-03-28T15:52:25Z,Barbarian 1,Barbarian,,1,,15,14,15,12,16,8,14,10,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,animal enhancement/Underwater Adaptation,,,,,,Simic hybrid,,Greataxe|Handaxe|Javelin,stoic_kowalevski
81517e5db683f5ce57cc96b91d257150,Leonine,Barbarian Tribe Member,2021-03-28T20:29:08Z,Barbarian 1,Barbarian,,1,,17,18,18,17,20,11,14,10,Lawful Good,Athletics|Animal Handling|Perception|Survival|Intimidation,Unarmed Strike|Claws,,Int,,,,LG,,,Leonin,,Unarmed Strike|,lucid_agnesi
d027b757edddb0b6985fd565be5e1d2b,Lineage - Zari,Mercenary Veteran,2021-03-30T01:28:08Z,Barbarian 1,Barbarian,,1,,14,13,18,12,15,9,11,12,,Athletics|Survival|Intimidation|Persuasion,Greataxe|Handaxe|Javelin,,Int,,,,,,,Tiefling,,Greataxe|Handaxe|Javelin,infallible_wiles
f1b64e39cf623afdd223bfd4d05be624,Half-Orc,Barbarian Tribe Member,2020-02-22T02:44:54Z,Barbarian 1,Barbarian,,1,,14,13,17,13,15,12,10,8,,Athletics|Nature|Perception|Survival|Intimidation,Longsword|Handaxe|Javelin,,Int,,United States,US,,,,Half-Orc,,Longsword|Handaxe|Javelin,keen_khayyam
c288b8035822bb586de73b4820f998b4,Tiefling,Criminal,2020-02-17T16:29:10Z,Barbarian 1,Barbarian,,1,,6,13,15,15,13,9,13,10,,Stealth|Perception|Deception|Intimidation,Greataxe|Javelin,,Int,tiefling variants menu/Hellfire,Canada,CA,,,,Tiefling,,Greataxe|Javelin,sad_mcnulty
40ebcbc48f225d827652e6704db77c73,Warforged,Outlander,2020-02-14T21:22:38Z,Barbarian 1,Barbarian,,1,,15,17,16,14,16,8,10,10,,Athletics|Nature|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,,,,,,Warforged,,Greataxe|Handaxe|Javelin,quizzical_shirley
b5a3023782ab6e70cf4bc576bf67befa,Goliath,Barbarian Tribe Member,2021-05-12T14:39:11Z,Barbarian 1,Barbarian,,1,,15,15,16,14,16,8,10,10,,Athletics|Nature|Survival|Intimidation,Maul|Handaxe|Javelin,,Int,,Philippines,PH,,,,Goliath,,Maul|Handaxe|Javelin,youthful_allen
d9ed0f1127739f5e5cbcf93995065b6e,Goliath,Soldier,2021-04-28T05:16:02Z,Barbarian 1,Barbarian,,1,,15,13,17,11,16,10,10,10,Chaotic Neutral,Athletics|Animal Handling|Perception|Intimidation,Greatsword|Handaxe|Javelin,,Int,,Canada,CA,CN,,,Goliath,,Greatsword|Handaxe|Javelin,clever_lovelace
7b981ed89723d705bba3625c351e5a7d,Stout Halfling,Fisher,2020-01-26T04:15:51Z,Barbarian 1,Barbarian,,1,,15,15,15,14,16,8,13,8,,Athletics|Animal Handling|Perception|Survival,Greatsword|Shortbow|Javelin,,Int,,Canada,CA,,,,Halfling,,Greatsword|Shortbow|Javelin,blissful_hamilton
4d0ab341858942441535496e1271f6b3,Goliath,Haunted One,2020-01-15T01:49:03Z,Barbarian 1,Barbarian,,1,,14,13,17,13,15,12,10,8,,Athletics|Investigation|Animal Handling|Survival|Intimidation,Trident|Sickle|Javelin,,Int,,United States,US,,,,Goliath,,Trident|Sickle|Javelin,lucid_chandrasekhar
47ca13760045797f2159118d70c322e9,Half-Orc,Barbarian Tribe Member,2020-02-29T18:22:52Z,Barbarian 1,Barbarian,,1,,15,15,20,14,17,5,10,16,,Athletics|Animal Handling|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,Canada,CA,,,,Half-Orc,,Greataxe|Handaxe|Javelin,nervous_gagarin
a5f4d7249fdc673667035e5afb2f5551,Human,Barbarian Tribe Member,2021-02-21T17:36:02Z,Barbarian 1,Barbarian,,1,,14,14,16,15,15,9,13,9,,Athletics|Animal Handling|Perception|Survival,Greatsword|Handaxe|Javelin,,Int,,United States,US,,,,Human,,Greatsword|Handaxe|Javelin,thirsty_pasteur
8b197a17f3f1d8992b7a4750088dce1e,Water Genasi,Barbarian Tribe Member,2020-04-03T16:11:51Z,Barbarian 1,Barbarian,,1,,18,18,18,15,22,13,20,14,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,Int,,United States,US,,,,Genasi,,Greataxe|Handaxe|Javelin,focused_goldstine
