hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,alias
143f1857f445465945050b9568d65f5a,Custom,Quandrix Student,2022-07-16T12:57:56Z,Rogue 3,Rogue,Arcane Trickster,3,Mobile,24,14,8,16,14,14,12,10,,Acrobatics|Sleight of Hand|Stealth|Arcana|Investigation|Perception,Rapier|Shortbow|Dagger,Guidance *0|Druidcraft*0|Mage hand*0|Minnor Illusion*0|Booming Blade*0|Silvery Barbs*1|Find Familiar*1|Disguise Self*1|Silent Image*1,Int,custom lineage variable trait/Darkvision|expertise/Thieves' Tools*Stealth,Ecuador,EC,,,,Custom,Guidance*0|Druidcraft*0|Mage Hand*0|Minor Illusion*0|Booming Blade*0|*|Find Familiar*1|Disguise Self*1|Silent Image*1,Rapier|Shortbow|Dagger,focused_raman
1561babf69799f85c912a5ed56d6d6b7,Human,Folk Hero,2022-07-16T08:32:18Z,Rogue 5,Rogue,Assassin,5,Observant,38,14,10,18,14,12,16,12,,Acrobatics|Sleight of Hand|Stealth|Animal Handling|Perception|Survival,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Perception,Germany,DE,,,,Human,,Rapier|Shortbow|Dagger,lucid_tereshkova
fffcfbe0ac86f779dbb52ce84ed3422d,Human,Urchin,2022-07-15T22:02:54Z,Rogue 2,Rogue,,2,Fey Touched,17,15,8,16,14,16,10,10,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Intimidation|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Perception,United States,US,,,,Human,,Rapier|Shortbow|Dagger,distracted_morse
9a5da911874460d5ccc2e743d7c15764,Lightfoot Halfling,Criminal,2022-07-15T19:50:14Z,Rogue 3,Rogue,Thief,3,,18,14,9,19,10,9,10,15,,Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Perception*Investigation,Canada,CA,,,,Halfling,,Rapier|Shortbow|Dagger,unruffled_carson
9367d8db0a17a881f1fe51c88d193d2d,Tiefling,Courtier,2022-07-14T22:15:47Z,Rogue 3,Rogue,Swashbuckler,3,,30,15,10,18,14,14,12,19,,Sleight of Hand|Insight|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Deception,United States,US,,,,Tiefling,,Rapier|Shortbow|Dagger,stoic_bohr
c458dbaf92d8c52ea522b0b06bccabc7,Human,Mercenary Veteran,2022-07-13T02:04:59Z,Rogue 1,Rogue,,1,,10,14,14,16,15,16,11,6,,Athletics|Sleight of Hand|Stealth|Investigation|Intimidation|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Sleight of Hand,United States,US,,,,Human,,Rapier|Shortbow|Dagger,loving_noether
10c6bbdb47266eebe86aaf988e774e5d,Forest Gnome,Investigator,2022-07-13T01:55:32Z,Rogue 1,Rogue,,1,,9,13,9,15,13,14,13,10,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Perception*Investigation,United States,US,,,,Gnome,,Rapier|Shortbow|Dagger,optimistic_mirzakhani
95ffea437cd620301478e97aa0c9b863,Human,Charlatan,2022-07-12T02:00:06Z,Rogue 2,Rogue,,2,Inspiring Leader,17,13,10,16,14,8,12,14,,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Investigation*Deception,United States,US,,,,Human,,Rapier|Shortbow|Dagger,objective_greider
3ae84a7a3da128a7c1a24a5d6a91106b,Human,Charlatan,2022-07-10T20:36:20Z,Rogue 1,Rogue,,1,Elemental Adept,9,12,15,15,13,12,10,9,,Acrobatics|Sleight of Hand|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Acrobatics,United States,US,,,,Human,,Rapier|Shortbow|Dagger,objective_rhodes
70c18447bed0ecf8ceeb0247d8110fe4,Human,Criminal,2022-07-02T00:24:29Z,Rogue 5,Rogue,Arcane Trickster,5,,38,15,12,17,14,16,15,17,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Perception,,,,,,Human,,Rapier|Shortbow|Dagger,friendly_dirac
580cc3621db0352bd57e74cbe1ca5538,Tiefling,Urchin,2022-07-01T15:50:25Z,Rogue 3,Rogue,Assassin,3,,23,14,13,16,14,14,15,14,,Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Deception,Canada,CA,,,,Tiefling,,Rapier|Shortbow|Dagger,practical_greider
e638e867e206275164e13fb95cfc7f3c,Half-Elf,Criminal,2022-06-16T23:30:39Z,Rogue 4,Rogue,Swashbuckler,4,Sentinel,31,15,14,18,14,12,12,20,,Athletics|Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Deception,Rapier|Dagger,,Int,expertise/Thieves' Tools*Stealth,Canada,CA,,,,Half-Elf,,Rapier|Dagger,competent_merkle
4cd78a4aa56eef571488a4e772ee3a56,Lineage - Glas,Noble,2022-06-11T00:18:18Z,Rogue 3,Rogue,Soulknife,3,,28,16,12,18,16,15,12,15,,Sleight of Hand|Stealth|History|Investigation|Perception|Deception|Persuasion,Shortsword|Shortsword|Dagger,,Int,expertise/Persuasion*Deception,Brazil,BR,,,,Tiefling,,Shortsword|Shortsword|Dagger,frosty_galois
69788c4710cf6793821ed0f842798591,High Elf,Custom,2022-06-03T16:30:12Z,Rogue 1,Rogue,,1,,9,15,10,18,15,13,10,16,,Stealth|Nature|Perception,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Stealth,United States,US,,,,Elf,,Rapier|Shortbow|Dagger,bold_almeida
6e32a67b5b018caf25bd8526b62f4e5a,Chromatic,Charlatan,2022-05-28T13:45:46Z,Rogue 4,Rogue,Assassin,4,Piercer,32,15,12,18,12,16,10,12,Chaotic Evil,Sleight of Hand|Stealth|Investigation|Perception|Deception|Intimidation,Shortsword|Dagger|Longbow,,Int,expertise/Stealth,Canada,CA,CE,,,Dragonborn,,Shortsword|Dagger|Longbow,quizzical_goldberg
2a7acc6ed0f0db8fd3e30ddf55b11545,Tiefling,Failed Merchant ,2022-05-23T20:51:26Z,Rogue 5,Rogue,Swashbuckler,5,,50,15,10,19,14,15,12,19,Good,Sleight of Hand|Stealth|Investigation|Deception|Performance|Persuasion,Rapier|Dagger|Silver Tongue|Moonlit Scimitar ,Thaumaturgy *0|Hellish Rebuke *0|Darkness *0,Int,expertise/Sleight of Hand*Deception,United States,US,NG,,,Tiefling,Thaumaturgy*0|*|*,Rapier|Dagger||Scimitar,silly_morse
156cedb2c8d0871a0770a574465317bd,Dragonborn,Knight,2022-05-21T20:26:35Z,Rogue 1,Rogue,,1,,10,13,12,15,14,12,8,14,,Athletics|Acrobatics|Investigation|Nature|Perception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Persuasion*Nature,United States,US,,,,Dragonborn,,Rapier|Shortbow|Dagger,tender_carson
3c19dbae4e895d4910397f571f02284d,Deep Gnome,Urchin,2022-05-19T23:44:15Z,Rogue 5,Rogue,Arcane Trickster,5,,35,14,12,16,15,16,8,10,,Athletics|Sleight of Hand|Stealth|Investigation|Perception|Persuasion,Rapier|Shortbow|Dagger,Mage Hand*0|Booming Blade*0|Minor Illusion*0|Disguise Self*1|Tasha's Vicious Laughter*1|Silvery Barbs*1,Int,expertise/Sleight of Hand*Perception,Canada,CA,,,,Gnome,Mage Hand*0|Booming Blade*0|Minor Illusion*0|Disguise Self*1|Tasha's Hideous Laughter*1|*,Rapier|Shortbow|Dagger,pensive_feistel
a04b8aba3f4b034707eadaabb9bc5977,Lightfoot Halfling,Charlatan,2022-05-15T17:47:13Z,Rogue 7,Rogue,Soulknife,7,Shadow Touched,49,14,13,17,14,12,8,12,,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception,Shortsword|Shortbow|Dagger|Longbow,,Int,expertise/Stealth*Acrobatics*Sleight of Hand*Perception,United Kingdom,GB,,,,Halfling,,Shortsword|Shortbow|Dagger|Longbow,romantic_bose
8547d7cb2feed2623699534272616a54,Wood Elf,Criminal,2022-05-11T01:03:05Z,Rogue 5,Rogue,Assassin,5,Elven Accuracy,33,14,10,18,12,12,13,12,,Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Deception|Performance,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Stealth,United States,US,,,,Elf,,Rapier|Shortbow|Dagger,silly_jennings
e81ea36062e0c16f723bf6bc02102d62,Lightfoot Halfling,Charlatan,2022-05-03T22:50:53Z,Rogue 1,Rogue,,1,,9,14,8,17,13,14,10,13,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Investigation,United States,US,,,,Halfling,,Shortsword|Shortbow|Dagger,crazy_golick
4229cee3747e5cccd5751c9eb18201e6,Human,Marine,2022-05-03T22:02:12Z,Rogue 11,Rogue,Inquisitive,11,Fighting Initiate|Sharpshooter|Crossbow Expert,69,16,10,20,12,14,18,10,,Athletics|Acrobatics|Stealth|Investigation|Insight|Perception|Survival,Água Mole|Shortbow|Dagger|Viúva Negra,,Int,fighting style/Archery|expertise/Perception*Insight*Thieves' Tools,Brazil,BR,,,,Human,,|Shortbow|Dagger|,distracted_williams
bc64901e5f7fa9de10a8160a2a053763,Dhampir,Athlete,2022-04-25T00:55:18Z,Rogue 5,Rogue,Thief,5,,50,15,8,19,15,11,12,12,,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Acrobatics,United States,US,,,,,,Rapier|Shortbow|Dagger,naughty_dewdney
056f0e8068f5da0c0ead83e25a02c8cd,Chromatic,Urban Bounty Hunter,2022-04-22T00:27:31Z,Rogue 1,Rogue,,1,,9,12,10,15,13,14,8,12,,Athletics|Sleight of Hand|Stealth|Investigation|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth,Costa Rica,CR,,,,Dragonborn,,Rapier|Shortbow|Dagger,ecstatic_sammet
633a44830513e3d9f614427c68787638,High Elf,Violent Assassin,2022-04-14T23:53:57Z,Rogue 14,Rogue,Assassin,14,Alert,115,16,9,22,17,15,13,16,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Compound Bow|Dagger,Firebolt*0,Int,expertise/Stealth*Perception*Sleight of Hand*Acrobatics,Canada,CA,,,,Elf,Fire Bolt*0,Rapier||Dagger,bold_gates
06355ae0210267324a06d6dcc39b19ff,Half-Elf,Charlatan,2022-04-13T16:30:30Z,Rogue 1,Rogue,,1,,9,13,12,16,12,10,12,15,CN,Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Deception|Performance|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Deception,Germany,DE,CN,,,Half-Elf,,Rapier|Shortbow|Dagger,infallible_keller
23604292c34abe0f35bdd698017ccdab,Goliath,Smuggler,2022-04-12T21:36:03Z,Rogue 8,Rogue,Arcane Trickster,8,,73,15,14,18,16,14,10,8,,Athletics|Sleight of Hand|Stealth|Perception|Deception|Intimidation,Shortsword|Shortbow|Dagger,,Int,expertise/Deception*Athletics*Thieves' Tools*Sleight of Hand,,,,,,Goliath,,Shortsword|Shortbow|Dagger,cool_hofstadter
85b070f16fc877d78f77cc1c028a62b8,Wood Elf,Faction Agent,2022-04-06T21:43:39Z,Rogue 15,Rogue,Mastermind,15,Actor,150,16,12,20,15,12,18,20,,Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Perception*Deception*Sleight of Hand*Acrobatics,United States,US,,,,Elf,,Rapier|Shortbow|Dagger,trusting_banzai
2c48cf8276d7698f57a5c9bfedc2c3b4,Deep Gnome,Guild Artisan,2022-04-03T22:17:13Z,Rogue 1,Rogue,,1,,10,14,14,16,14,12,8,10,,Athletics|Acrobatics|Sleight of Hand|Stealth|Insight|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Sleight of Hand,,,,,,Gnome,,Shortsword|Shortbow|Dagger,awesome_wozniak
8b70151815785bc4d16ee7b7179506f3,Chromatic,Investigator,2022-03-28T22:37:40Z,Rogue 10,Rogue,Inquisitive,10,Actor|Dragon Hide,93,15,10,18,18,11,16,16,,Sleight of Hand|Investigation|Insight|Perception|Performance|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Persuasion*Perception*Insight,,,,,,Dragonborn,,Rapier|Shortbow|Dagger,zealous_banzai
031fbb0a5f5fc1ad1e4efaa75ce13963,Human,Criminal,2022-03-26T23:43:27Z,Rogue 3,Rogue,Mastermind,3,Observant,18,12,8,12,10,14,18,16,,Stealth|Investigation|Insight|Perception|Deception|Persuasion,Rapier|Shortsword|Dagger,,Int,expertise/Investigation*Insight,Canada,CA,,,,Human,,Rapier|Shortsword|Dagger,eager_stallman
4010eeced4ba5f397ae9606e15205c6c,Human,Noble,2022-03-26T23:42:48Z,Rogue 3,Rogue,Swashbuckler,3,Defensive Duelist,26,15,10,18,14,10,10,14,,Acrobatics|History|Insight|Perception|Intimidation|Performance|Persuasion,Rapier|Shortsword|Dagger,,Int,expertise/Intimidation*Insight,Canada,CA,,,,Human,,Rapier|Shortsword|Dagger,mystifying_pasteur
44a77e4635b14e26a3e966494d5494cc,Forest Gnome,Urchin,2022-03-26T18:18:51Z,Rogue 7,Rogue,Arcane Trickster,7,Skulker,53,14,8,16,10,15,14,12,Chaotic Good,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception,Shortbow|Dagger|Rapier,Mage Hand*0|Fire Bolt*0|Minor Illusion*0|Acid Splash*0|Burning Hands*1|Find Familiar (Only Fox)*1|Grease*1|Featherfall*1|Locate Object*2|Levitate*2,Int,expertise/Thieves' Tools*Stealth*Perception*Investigation,,,CG,,,Gnome,Mage Hand*0|Fire Bolt*0|Minor Illusion*0|Acid Splash*0|Burning Hands*1|Find Familiar*1|Grease*1|Feather Fall*1|Locate Object*2|Levitate*2,Shortbow|Dagger|Rapier,adoring_bassi
93f116b5022483ea9b2adb57675e22a4,Tooth,Criminal,2022-03-24T23:46:38Z,Rogue 15,Rogue,Swashbuckler,15,,75,15,19,19,10,15,8,12,,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Intimidation,Rapier|Shortsword|Dagger,,Int,expertise/Thieves' Tools*Athletics*Deception*Acrobatics,United States,US,,,,Shifter,,Rapier|Shortsword|Dagger,lucid_poincare
d6a6245d8d48ce26533f7292b8220dce,Shadow Elf,Violent Assassin,2022-03-24T01:59:34Z,Rogue 1,Rogue,,1,,10,13,8,17,15,11,12,12,,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Intimidation|Performance,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Perception,,,,,,Elf,,Rapier|Shortbow|Dagger,zen_mestorf
8d72952574e53165637b7dd421e36de2,Dragonborn,Criminal,2022-03-20T03:08:10Z,Rogue 1,Rogue,,1,,7,12,15,13,11,12,9,15,TN,Athletics|Stealth|Deception|Intimidation|Performance|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Intimidation,,,NN,,,Dragonborn,,Shortsword|Shortbow|Dagger,awesome_noyce
eeb3275a10217963a46edd83b13c3c91,Forest Gnome,Urchin,2022-03-14T17:14:44Z,Rogue 3,Rogue,Swashbuckler,3,,24,15,9,19,10,6,15,18,,Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Sleight of Hand,United Kingdom,GB,,,,Gnome,,Rapier|Shortbow|Dagger,agitated_bartik
f15684c099c6941e7f89754309e1c749,Dark Elf,Charlatan,2022-03-11T21:17:39Z,Rogue 1,Rogue,,1,,10,14,11,19,14,16,14,15,,Sleight of Hand|Stealth|Investigation|Perception|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Investigation,Canada,CA,,,,Elf,,Shortsword|Shortbow|Dagger,laughing_joliot
bc044d99283e917ae101188b97cb2920,Hill Dwarf,Criminal,2022-03-05T16:25:55Z,Rogue 1,Rogue,,1,,12,13,8,15,16,12,12,12,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Perception,United States,US,,,,Dwarf,,Shortsword|Shortbow|Dagger,dazzling_gates
da6093e160cfe7dc8318c948c4a9dfce,Ghastly Halfling,Criminal,2022-02-25T16:51:18Z,Rogue 10,Rogue,Assassin,10,,81,16,13,20,16,18,10,14,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Investigation*Deception,,,,,,Halfling,,Rapier|Shortbow|Dagger,hopeful_cray
bb53c538fb53894f60fa239f2ea083f6,Dark Elf,Criminal,2022-02-23T21:26:55Z,Rogue 5,Rogue,Thief,5,,33,16,10,18,12,14,10,14,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Persuasion,+1 Rapier|Shortbow|Dagger,Dancing Lights*0,Cha,expertise/Thieves' Tools*Sleight of Hand,United States,US,,,,Elf,Dancing Lights*0,Rapier|Shortbow|Dagger,charming_dhawan
195bda10bd9f33a143688c50799e5dc5,Bugbear,Sailor,2022-02-21T16:54:32Z,Rogue 3,Rogue,Swashbuckler,3,,19,15,9,19,10,6,15,18,,Athletics|Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortsword|Dagger,,Int,expertise/Stealth*Sleight of Hand,United Kingdom,GB,,,,Bugbear,,Rapier|Shortsword|Dagger,unruffled_hofstadter
53d5ff346bce56bb2d259d4ee3fea43f,Half-Elf,Urchin,2022-02-20T19:05:49Z,Rogue 6,Rogue,Swashbuckler,6,Elven Accuracy,57,18,8,18,14,10,15,12,,Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,"Rapier|Shortbow|Dagger|Crossbow, Light|Moon Touched Rapier|Flaming Rapier",,Int,expertise/Thieves' Tools*Perception*Stealth,Canada,CA,,,,Half-Elf,,"Rapier|Shortbow|Dagger|Crossbow, Light|Rapier|Rapier",priceless_wescoff
ac0ae60af381018b479aff4ffd93e098,Human,Noble,2022-02-20T04:27:31Z,Rogue 6,Rogue,Arcane Trickster,6,,39,14,10,16,12,12,14,16,,Sleight of Hand|Stealth|History|Perception|Deception|Persuasion,"Rapier|Shortbow|Dagger|Silvered Rapier|Rapier+1 Of Plant Hitting|Crossbow, heavy",Mage Hand Snek*0|Prestidigitation*0|Fire Bolt*0|Disguise Self*1|Feather Fall*1|Charm Person*1|Sleep*1,Int,expertise/Perception*Deception*Stealth,Canada,CA,,,,Human,Mage Hand*0|Prestidigitation*0|Fire Bolt*0|Disguise Self*1|Feather Fall*1|Charm Person*1|Sleep*1,"Rapier|Shortbow|Dagger|Rapier|Rapier|Crossbow, Heavy",dreamy_hermann
bc0c822e8a54a3bd4206a0aed3a94403,Tabaxi,Urchin,2022-02-17T18:57:34Z,Rogue 3,Rogue,Arcane Trickster,3,,27,14,8,17,12,14,10,14,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Sleight of Hand,United States,US,,,,Tabaxi,,Rapier|Shortbow|Dagger,practical_yonath
8f8a3bf244508657aabd370800270005,Human,Investigator,2022-02-16T20:05:32Z,Rogue 3,Rogue,Inquisitive,3,Keen Mind,19,14,8,16,10,16,12,13,,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Perception*Investigation,Canada,CA,,,,Human,,Rapier|Shortbow|Dagger,awesome_diffie
56f8df16c49badaab7d76874cf659dd8,Wood Elf,Urchin,2022-02-11T22:19:41Z,Rogue 3,Rogue,Scout,3,,21,15,11,19,11,16,19,11,,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Perception,United States,US,,,,Elf,,Rapier|Shortbow|Dagger,zen_napier
5df1a46ee394849b74483b15fd0e4ea3,Wood Elf,Urchin,2022-02-06T22:41:26Z,Rogue 1,Rogue,,1,,11,15,12,19,16,13,19,13,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Perception,United States,US,,,,Elf,,Rapier|Shortbow|Dagger,sweet_noether
4cdde2ab2875f1e247d708607bd22535,Hill Dwarf,Custom,2022-02-06T22:23:45Z,Rogue 1,Rogue,,1,,10,14,10,16,12,15,14,12,,Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Shortsword|Dagger,,Int,expertise/Stealth*Sleight of Hand,United States,US,,,,Dwarf,,Rapier|Shortsword|Dagger,ecstatic_gauss
