hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,alias
41969cd4621971559917808a417dd61f,Human,Hermit,2020-05-11T18:04:15Z,Monk 1,Monk,,1,,9,14,11,15,13,12,15,9,Lawful,Acrobatics|Stealth|Religion|Medicine,Spear|Dart|Unarmed strike,,Int,,Canada,CA,LN,,,Human,,Spear|Dart|Unarmed Strike,hopeful_varahamihira
b42f48a38634fd2c425c60d9773446a7,Warforged,House Agent,2020-09-08T02:42:56Z,Monk 1,Monk,,1,,8,16,10,16,10,10,14,14,,Acrobatics|Stealth|Investigation|Intimidation|Persuasion,Dart|Unarmed strike|Quarterstaff,,Dex,,,,,,,Warforged,,Dart|Unarmed Strike|Quarterstaff,gifted_roentgen
ec57ca59e7aa8b2a01d4a63307c3cac5,Half-Elf,Acolyte,2020-11-09T18:26:20Z,Monk 1,Monk,,1,,10,16,8,16,14,10,16,10,,Athletics|Acrobatics|Stealth|History|Religion|Insight,Mace|Dart|Unarmed strike,,Int,,,,,,,Half-Elf,,Mace|Dart|Unarmed Strike,vibrant_booth
e279e5dd49f50cd93152f31957467247,Human,Criminal,2020-08-27T23:32:10Z,Monk 1,Monk,,1,,10,15,13,16,14,11,15,9,Lawful Good,Athletics|Acrobatics|Stealth|Deception,Dagger|Unarmed strike,,Int,,United States,US,LG,,,Human,,Dagger|Unarmed Strike,naughty_swirles
40ac30bd3b41035e908e439ca86222ac,Dark Elf,Hermit,2020-09-15T06:27:56Z,Monk 1,Monk,,1,,8,15,8,17,10,10,15,14,,Acrobatics|Stealth|Religion|Medicine|Perception,Shortsword|Dart|Unarmed strike,,Int,,,,,,,Elf,,Shortsword|Dart|Unarmed Strike,priceless_wiles
94230babfd1b643940905a5210353f1b,Dragonborn,Hermit,2020-08-06T08:01:59Z,Monk 1,Monk,,1,,10,14,14,15,14,11,15,14,,Athletics|Acrobatics|Religion|Medicine,Quarterstaff|Dart|Unarmed strike,,Int,,United States,US,,,,Dragonborn,,Quarterstaff|Dart|Unarmed Strike,compassionate_zhukovsky
9d3abb29d377d3d74f40a7f87db48ee8,Tabaxi,Entertainer,2020-08-08T18:10:52Z,Monk 1,Monk,,1,,9,14,8,17,13,8,12,16,,Athletics|Acrobatics|Stealth|Insight|Perception|Performance,Dagger|Dart|Unarmed strike,,Int,,United Kingdom,GB,,,,Tabaxi,,Dagger|Dart|Unarmed Strike,infallible_jackson
490ed3b1c8af4e1df15a9c83247fc91c,Earth Genasi,Acolyte,2021-01-24T12:07:35Z,Monk 1,Monk,,1,,10,13,15,18,14,13,8,14,,Athletics|Stealth|Religion|Insight,Shortsword|Dart|Unarmed strike,,Int,,,,,,,Genasi,,Shortsword|Dart|Unarmed Strike,goofy_kalam
95570c56a642e658648498a52ae854eb,Human,Urchin,2020-08-19T18:34:14Z,Monk 1,Monk,,1,Observant,7,16,8,16,14,12,16,8,,Acrobatics|Sleight of Hand|Stealth|Insight|Perception,Shortsword|Dart|Unarmed strike,,Int,,Netherlands,NL,,,,Human,,Shortsword|Dart|Unarmed Strike,stupefied_blackburn
c89d371e12604917a55e82cca8628839,Dragonborn,Athlete,2021-04-13T04:47:51Z,Monk 1,Monk,,1,,10,12,18,14,15,13,11,12,,Athletics|Acrobatics|Stealth|Insight,Quarterstaff|Dart|Unarmed Strike,,Int,,,,,,,Dragonborn,,Quarterstaff|Dart|Unarmed Strike,determined_sutherland
6f260011ba439f7aae3e213b7cd8d67f,Half-Orc,Urchin,2021-04-11T21:41:30Z,Monk 1,Monk,,1,,7,13,16,14,14,10,12,10,,Sleight of Hand|Stealth|Religion|Insight|Intimidation,Shortsword|Dart|Unarmed strike,,Int,,,,,,,Half-Orc,,Shortsword|Dart|Unarmed Strike,elated_poitras
dc5b3d73fd3e68a80064197b6c8d1daa,Human,Acolyte,2020-02-19T10:29:43Z,Monk 1,Monk,,1,,10,13,16,15,14,9,13,11,Neutral Good,Acrobatics|Stealth|Religion|Insight,Quarterstaff|Dart|Unarmed strike,,Int,,United Kingdom,GB,NG,,,Human,,Quarterstaff|Dart|Unarmed Strike,serene_bohr
7f73c9363c1dce6d7026843f54435cca,Half-Orc,Soldier,2020-01-13T03:01:52Z,Monk 1,Monk,,1,,10,15,16,16,14,6,14,14,,Athletics|Acrobatics|Stealth|Intimidation,Sling|Dart|Unarmed strike,,Int,,United States,US,,,,Half-Orc,,Sling|Dart|Unarmed Strike,practical_lehmann
55c88a875739e9186ad979964121e05d,Tabaxi,Urchin,2020-01-06T01:04:28Z,Monk 1,Monk,,1,,9,15,10,17,12,10,14,12,,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception,Shortsword|Dart|Unarmed strike,,Int,,,,,,,Tabaxi,,Shortsword|Dart|Unarmed Strike,naughty_jang
34646626aff781f260ab3b32bb8e6d9b,Human,Custom,2020-01-14T03:35:17Z,Monk 1,Monk,,1,,7,15,9,16,14,11,15,13,,Athletics|Acrobatics|Stealth|Perception,Quarterstaff|Dart|Unarmed strike,,Int,,United States,US,,,,Human,,Quarterstaff|Dart|Unarmed Strike,sharp_lalande
94a0353242cd0efcbeea412f70e5c321,Dark Elf,Hermit,2020-01-29T22:03:41Z,Monk 1,Monk,,1,,10,19,14,22,14,12,16,12,,Acrobatics|Religion|Insight|Medicine|Perception,Quarterstaff|Dart|Unarmed Strike,,Int,,United States,US,,,,Elf,,Quarterstaff|Dart|Unarmed Strike,fervent_greider
b50e29789e3f606456ec0240d736047f,Tabaxi,Noble,2020-04-10T21:26:04Z,Monk 1,Monk,,1,,10,17,11,19,14,8,17,15,,Acrobatics|Stealth|History|Insight|Perception|Persuasion,Quarterstaff|Dart|Unarmed strike,,Int,,United States,US,,,,Tabaxi,,Quarterstaff|Dart|Unarmed Strike,optimistic_hertz
0e1467add6ab3b085d1a478fc11d6a5a,Turtle,Sailor,2020-04-09T19:25:50Z,Monk 1,Monk,,1,,11,18,13,18,17,10,14,13,,Athletics|Stealth|Insight|Perception|Survival,Spear|Dart|Unarmed Strike,,Int,,Canada,CA,,,,Turtle,,Spear|Dart|Unarmed Strike,jovial_goodall
5609f4c88df98d326099f6ad4e5c9567,Turtle,Folk Hero,2021-01-29T02:36:26Z,Monk 1,Monk,,1,,9,16,16,12,13,14,9,9,Lawful Good,Athletics|Acrobatics|Animal Handling|Survival,Quarterstaff|Dart|Unarmed Strike,,Int,,,,LG,,,Turtle,,Quarterstaff|Dart|Unarmed Strike,quirky_dijkstra
c96ccfc3b73fd8c447339304e47054c9,Geth - Zer,Outlander,2020-04-17T01:55:12Z,Monk 1,Monk,,1,,10,16,12,16,14,13,17,10,lawful neutral,Athletics|Acrobatics|Stealth|Survival,,,Int,,,,LN,,,Gith,,,condescending_dewdney
2dd5f424a5c19e9326c9fae54c8bf952,Human,Far Traveler,2020-03-17T14:07:59Z,Monk 1,Monk,,1,Defensive Duelist,6,15,10,14,13,8,16,13,,Athletics|Acrobatics|Stealth|Insight|Perception,Shortsword|Dart|Unarmed strike,,Int,,Canada,CA,,,,Human,,Shortsword|Dart|Unarmed Strike,pedantic_vaughan
b622e27526cc5c6a45ebf0998cffc61d,Kenku,Acolyte,2020-03-12T17:55:59Z,Monk 1,Monk,,1,,9,15,12,17,13,10,14,10,,Acrobatics|Stealth|History|Religion|Insight|Deception,Quarterstaff|Dart|Unarmed strike,,Int,,United Kingdom,GB,,,,Kenku,,Quarterstaff|Dart|Unarmed Strike,vigorous_haslett
96032d12cdb399e1b087f41f023f231c,Hill Dwarf,Sailor,2020-03-11T23:32:00Z,Monk 1,Monk,,1,,8,14,12,15,15,10,15,8,,Athletics|Acrobatics|Insight|Perception,Spear|Dart|Unarmed strike,,Int,,Canada,CA,,,,Dwarf,,Spear|Dart|Unarmed Strike,vibrant_volhard
b717bc378a7deb95e59df05cf08c0d31,Dragonborn,Sage,2020-03-08T03:05:46Z,Monk 1,Monk,,1,,10,15,13,16,14,11,15,14,,Athletics|Acrobatics|Arcana|History,Quarterstaff|Dart|Unarmed Strike,,Int,,Canada,CA,,,,Dragonborn,,Quarterstaff|Dart|Unarmed Strike,romantic_dhawan
479708d17f711b10013e66491fed67ad,Turtle,Custom,2020-03-06T16:41:25Z,Monk 1,Monk,,1,,10,20,16,10,14,8,16,10,,Athletics|Acrobatics|Insight|Perception|Survival,Quarterstaff|Dart|Unarmed strike,,Int,,United States,US,,,,Turtle,,Quarterstaff|Dart|Unarmed Strike,heuristic_hawking
565fe464a4703560912bb44a92b19292,Dragonborn,Hermit,2021-02-28T23:03:07Z,Monk 1,Monk,,1,,10,16,8,16,14,10,16,12,,Athletics|Acrobatics|Religion|Medicine,Shortsword|Dart|Unarmed strike,,Int,,Italy,IT,,,,Dragonborn,,Shortsword|Dart|Unarmed Strike,musing_clarke
e6f7bfdca1a4c824a266977ed7080db4,Custom,Hermit,2022-07-31T21:21:55Z,Monk 1,Monk,,1,Dual Wielder,9,15,16,19,12,14,11,10,,Acrobatics|Religion|Insight|Medicine,Quarterstaff|Dart|Unarmed strike,,Int,custom lineage variable trait/Darkvision,Canada,CA,,,,Custom,,Quarterstaff|Dart|Unarmed Strike,stoic_wright
66ef35ffafb6273d2c4ea84230b725f5,Human,Entertainer,2018-12-03T21:48:40Z,Monk 1,Monk,,1,,9,13,14,16,13,14,10,17,,Athletics|Acrobatics|Stealth|Performance,Unarmed Strike,,Int,,United States,US,,,,Human,,Unarmed Strike,romantic_chatelet
bdbfae93e167fd8f13aed562c776ef2b,Tiefling,Acolyte,2018-12-09T15:34:11Z,Monk 1,Monk,,1,,6,14,12,15,8,11,14,15,Neutral Good,Athletics|Acrobatics|Religion|Insight,Quarterstaff|Dart|Unarmed Strike,,Int,,,,NG,,,Tiefling,,Quarterstaff|Dart|Unarmed Strike,frosty_bhabha
30bfa345f8c497b9cd3df3c7b3d6ee54,Ghastly Halfling,Far Traveler,2018-12-19T18:52:16Z,Monk 1,Monk,,1,,10,18,15,19,15,13,18,13,Neutral Good,Acrobatics|Stealth|Insight|Perception,Quarterstaff|Dart|Unarmed Strike,,Wis,,,,NG,,,Halfling,,Quarterstaff|Dart|Unarmed Strike,sleepy_jackson
85b563dd4b71d71780923808e858aee4,Tabaxi,Sage,2018-12-11T12:24:19Z,Monk 1,Monk,,1,,10,13,15,15,14,10,12,9,,Acrobatics|Stealth|Arcana|History|Insight|Perception,Shortsword|Dart|Unarmed strike,,Int,,Canada,CA,,,,Tabaxi,,Shortsword|Dart|Unarmed Strike,frosty_hofstadter
40fbe27dadf33f209c28197302dead55,Dragonborn,Hermit,2018-11-17T15:48:35Z,Monk 1,Monk,,1,,10,14,12,15,14,8,15,9,,Athletics|Religion|Insight|Medicine,Quarterstaff|Dart|Unarmed strike,,Int,,United States,US,,,,Dragonborn,,Quarterstaff|Dart|Unarmed Strike,affectionate_chebyshev
869103087419854e9df26482673eeabc,Kalashtar,Haunted One,2022-04-16T19:13:54Z,Monk 1,Monk,,1,,9,16,12,16,13,9,17,12,Lawful Neutral,Athletics|History|Religion|Survival,Spear|Dart|Unarmed strike,,Wis,,Belgium,BE,LN,,,Kalashtar,,Spear|Dart|Unarmed Strike,elated_swanson
c82c74d7d3451fe0ae0078f7ded45181,Dragonborn,Criminal,2018-11-16T22:07:08Z,Monk 1,Monk,,1,,10,14,16,15,14,12,14,10,,Athletics|Stealth|Insight|Deception,Shortsword|Dart|Unarmed strike,,Int,,United States,US,,,,Dragonborn,,Shortsword|Dart|Unarmed Strike,quizzical_tu
2002a1ccbb52e74fd5fa352f884ce92b,Stout Halfling,Far Traveler,2018-11-23T18:16:54Z,Monk 1,Monk,,1,,10,17,12,19,14,7,17,10,,Acrobatics|Stealth|Insight|Perception,Unarmed strike|Dart|Quarterstaff,,Int,,United States,US,,,,Halfling,,Unarmed Strike|Dart|Quarterstaff,focused_proskuriakova
1a0b2ba1afe9f474ca94ecb7370c4a77,Tabaxi,Entertainer- gladiator,2019-01-14T22:39:05Z,Monk 1,Monk,,1,,9,13,13,16,12,8,10,16,chaotic good,Athletics|Acrobatics|Stealth|Insight|Perception|Performance,Spear|Dart|Unarmed strike,,Int,,,,CG,,,Tabaxi,,Spear|Dart|Unarmed Strike,condescending_tereshkova
47e03e9ba5fcb734c493f4ff815bd4e4,Wood Elf,Hermit,2022-03-05T06:06:20Z,Monk 1,Monk,,1,,9,17,9,18,13,13,17,11,,Athletics|Religion|Insight|Medicine|Perception,Quarterstaff|Dart|Unarmed Strike,,Int,,Canada,CA,,,,Elf,,Quarterstaff|Dart|Unarmed Strike,sharp_mccarthy
7826aac7e80823cbf05659a2c5e531c9,Tabaxi,Sage,2022-02-24T13:31:59Z,Monk 1,Monk,,1,,7,14,12,17,8,14,13,11,,Acrobatics|Stealth|Arcana|History|Religion|Perception,Dart|Dart|Unarmed strike,,Int,,United Kingdom,GB,,,,Tabaxi,,Dart|Dart|Unarmed Strike,reverent_cartwright
ed1ee73733af08d553a5fa9c4e443cdc,Aarakocra,Hermit,2018-05-12T04:08:24Z,Monk 1,Monk,,1,,9,16,13,18,13,11,15,10,,Acrobatics|Stealth|Religion|Medicine,Shortsword|Dart|Unarmed strike,,Int,,,,,,,Aarakocra,,Shortsword|Dart|Unarmed Strike,heuristic_roentgen
5c4d1ed1ad233b48e0b11925c49011b7,Wood Elf,Hermit,2022-04-19T18:30:18Z,Monk 1,Monk,,1,,9,16,10,16,12,11,16,10,,Acrobatics|Stealth|Religion|Medicine|Perception,Kurzschwert|Wurfpfeil|Waffenlos,,Int,,Germany,DE,,,,Elf,,||,xenodochial_mirzakhani
fad69e4db9357a4c1775245cb6b0b54d,Wood Elf,Hermit,2022-03-11T21:21:23Z,Monk 1,Monk,,1,,10,17,10,18,14,11,17,9,,Acrobatics|Stealth|Religion|Medicine|Perception,Quarterstaff|Dart|Unarmed Strike,,Int,,Canada,CA,,,,Elf,,Quarterstaff|Dart|Unarmed Strike,relaxed_wilson
d63b4564e5af8388caab60078b998aa7,Dragonborn,Haunted One,2018-12-23T20:33:37Z,Monk 1,Monk,,1,,10,14,10,15,15,10,14,9,,Stealth|Arcana|Religion|Insight,Quarterstaff|Quarterstaff - 2h|Unarmed strike|Dart,,Int,,United States,US,,,,Dragonborn,,Quarterstaff|Quarterstaff|Unarmed Strike|Dart,nervous_raman
46938a769a79f1e07d0b3f82b3f87dde,Dragonborn,Cloistered Scholar,2018-12-23T18:21:54Z,Monk 1,Monk,,1,,14,13,10,15,15,12,12,10,,Athletics|History|Religion,Quarterstaff|Quarterstaff - 2h|Dart|Unarmed strike,,Int,,United States,US,,,,Dragonborn,,Quarterstaff|Quarterstaff|Dart|Unarmed Strike,unruffled_greider
cee1fe3acb0d72f39231d1525de2081f,Human,Entertainer,2022-08-02T04:10:38Z,Monk 1,Monk,,1,Polearm Master,9,15,14,16,12,8,14,10,,Athletics|Acrobatics|Stealth|Performance,Quarterstaff|Dart|Unarmed strike,,Int,,United States,US,,,,Human,,Quarterstaff|Dart|Unarmed Strike,awesome_blackburn
8b40e0ed1bcb4fd88479544de5e89d6c,Human,Hermit,2022-03-05T17:04:31Z,Monk 1,Monk,,1,Crusher,11,16,8,16,16,8,16,8,,Acrobatics|Stealth|Religion|Insight|Medicine,Spear|Dart|Unarmed Strike,,Int,,United States,US,,,,Human,,Spear|Dart|Unarmed Strike,distracted_keller
88f694ac197df522369b4bfaf7558baf,Lizardfolk,Pirate,2018-09-02T02:45:51Z,Monk 1,Monk,,1,,8,16,16,16,11,11,16,13,,Acrobatics|Stealth|Insight|Deception|Intimidation,Dart|Bite|Rapier|Dao Sword,,Int,,,,,,,Lizardfolk,,Dart||Rapier|,zealous_hypatia
c4f064dc4105ab8d185bc50ac59f01e0,Tabaxi,Folk Hero,2018-09-11T15:46:08Z,Monk 1,Monk,,1,,10,16,12,18,15,7,15,16,,Athletics|Acrobatics|Stealth|Animal Handling|Perception|Survival,Spear|Dart|Unarmed strike,,Int,,,,,,,Tabaxi,,Spear|Dart|Unarmed Strike,stoic_haibt
