hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,alias
23b38e6adc035ed36509555571664895,Tiefling,Archeologist,2019-12-07T08:15:09Z,Wizard 1,Wizard,,1,,7,12,8,14,13,18,10,10,,Arcana|History|Investigation|Survival,"Quarterstaff|Crossbow, light",Fire Bolt*0|Friends*0|Ray Of Frost*0|Mage Armor *1|Charm Person *1|Thunder Wave*1|Shield*1|Magic Missile *1|Comprehend Lang.*1|False Life*1|Detect Magic*1,Int,,United States,US,,,,Tiefling,Fire Bolt*0|Friends*0|Ray of Frost*0|Mage Armor*1|Charm Person*1|Thunderwave*1|Shield*1|Magic Missile*1|Comprehend Languages*1|False Life*1|Detect Magic*1,"Quarterstaff|Crossbow, Light",lucid_payne
26021a7de460e1daa9f5388ff287fc77,Animal Hybrid,Investigator,2021-06-04T21:28:33Z,Wizard 1,Wizard,,1,,9,10,11,10,16,18,13,14,,Arcana|Investigation|Insight|Medicine,Quarterstaff,Prestidigitation*0|Ray Of FROST*0|Friends*0|Sleep*1|Find Familiar*1|Grease*1|Identify*1|Mage Armor*1|Ray of Sickness*1,Int,animal enhancement/Manta Glide,,,,,,Simic hybrid,Prestidigitation*0|Ray of Frost*0|Friends*0|Sleep*1|Find Familiar*1|Grease*1|Identify*1|Mage Armor*1|Ray of Sickness*1,Quarterstaff,tender_brown
d42f1776ab28bff8783754b9862d97b7,,Sage (Wiz Apprentice),2021-06-06T12:13:22Z,Wizard 1,Wizard,,1,,6,12,9,15,11,16,14,13,,Arcana|History|Investigation|Insight,Quarterstaff,,Int,,,,,,,,,Quarterstaff,recursing_brown
149c710e0c30c55863e50502f0fab7d2,Lizardfolk,Barbarian Tribe Member,2021-06-07T02:57:55Z,Wizard 1,Wizard,,1,,8,14,11,12,15,18,16,11,,Athletics|Arcana|Investigation|Nature|Perception|Survival,Dagger,Mage Hands*0|Minor Illusion*0|Mind Sliver*0|Feather Fall*1|Disguise Self*1|Fog Cloud*1|Detect Magic*1|Mage Armor*1|Color Spray*1,Int,,,,,,,Lizardfolk,Mage Hand*0|Minor Illusion*0|*|Feather Fall*1|Disguise Self*1|Fog Cloud*1|Detect Magic*1|Mage Armor*1|Color Spray*1,Dagger,quirky_bell
5a74fa4286b52683765af3a3ebfc0579,Human,Far Traveler,2019-12-08T23:35:18Z,Wizard 1,Wizard,,1,War Caster,8,11,8,13,14,18,12,10,,Arcana|History|Insight|Perception,Quarterstaff|Fire Bolt|Magic Missile (3)|Ice Knife,Mage Hand*0|Prestidigitation *0|Firebolt*0|Mage Armor*1|Shield*1|Magic Missile*1|Disguise Self*1|Feather Fall*1|Ice Knife*1,Int,,United States,US,,,,Human,Mage Hand*0|Prestidigitation*0|Fire Bolt*0|Mage Armor*1|Shield*1|Magic Missile*1|Disguise Self*1|Feather Fall*1|Ice Knife*1,Quarterstaff|||,musing_pike
c2ff99698213e472d15be64df66cbcbf,Forest Gnome,Folk Hero,2019-12-15T05:57:29Z,Wizard 1,Wizard,,1,,9,13,12,16,16,20,14,15,,Investigation|Animal Handling|Medicine|Survival,Dagger,Firebolt 1d10*0|Minor Illusion*0|Mending*0|Mage Hand*0|Light*0|Mage Armor*1|Unseen Servant*1,Int,,Japan,JP,,,,Gnome,Fire Bolt*0|Minor Illusion*0|Mending*0|Mage Hand*0|Light*0|Mage Armor*1|Unseen Servant*1,Dagger,hungry_panini
ba6ae23df2f63ca0593098ba1841a307,Lizardfolk,Sage,2019-12-13T20:00:10Z,Wizard 1,Wizard,,1,,8,15,10,14,14,15,12,10,Chaotic Neutral,Stealth|Arcana|History|Investigation|Religion|Perception,Dagger,Toll The Dead*0|Prestidigitation*0|Firebolt*0|Shield*1|Find Familiar(r)*1|Magic Missile*1|Chromatic Orb*1|Absorb Elements*1|Detect Magic(r)*1,Int,,,,CN,,,Lizardfolk,Toll the Dead*0|Prestidigitation*0|Fire Bolt*0|Shield*1|Find Familiar*1|Magic Missile*1|Chromatic Orb*1|Absorb Elements*1|Detect Magic*1,Dagger,focused_booth
a3135392085a4845e4b6396d1c9c1ef4,Ghostwise Halfling,Smuggler,2019-12-13T19:48:27Z,Wizard 1,Wizard,,1,,7,13,10,16,12,15,12,10,chaotic neutral,Athletics|Arcana|Investigation|Deception,Dagger,Toll The Dead*0|Green Flame Blade*0|Firebolt*0|Absorb Elements*1|Shield*1|Chromatic Orb*1|Mage Armor*1|Find Familiar(R)*1|Magic Missile*1,Int,,,,CN,,,Halfling,Toll the Dead*0|Green-Flame Blade*0|Fire Bolt*0|Absorb Elements*1|Shield*1|Chromatic Orb*1|Mage Armor*1|Find Familiar*1|Magic Missile*1,Dagger,sweet_galois
bceb4af5e5a4b9a5dee7edd55f01f3c6,Human,Criminal,2019-11-01T14:41:19Z,Wizard 1,Wizard,,1,,7,12,11,14,13,15,16,9,,Stealth|Arcana|Religion|Deception,Dagger,Firebolt*0|Light*0|Message*0|Charm Person*1|Magic Missile*1|Hideous Laughter*1,Int,,Canada,CA,,,,Human,Fire Bolt*0|Light*0|Message*0|Charm Person*1|Magic Missile*1|Tasha's Hideous Laughter*1,Dagger,competent_mayer
457e2e23c1ad6531ce15e892ab28e1f6,Human,Guild Member - Technology,2019-10-29T22:36:11Z,Wizard 1,Wizard,,1,Tough,8,13,8,16,10,16,8,14,,Arcana|History|Investigation|Religion,Dagger,,Int,,United States,US,,,,Human,,Dagger,reverent_lederberg
e874d4995fa9dcd5b630e56acdf594d2,Hobgoblin,Guild Member - Technology,2019-10-26T15:39:58Z,Wizard 1,Wizard,,1,,9,11,15,12,17,16,13,9,,Arcana|History|Investigation|Insight,Quarterstaff,,Int,,United States,US,,,,Hobgoblin,,Quarterstaff,sad_lichterman
43049b08f47921618e790b09e2a61544,Variant,Entertainer,2019-11-19T22:05:56Z,Wizard 1,Wizard,,1,,4,11,10,13,10,15,13,16,Chaotic Good,Acrobatics|Arcana|Insight|Medicine|Performance,Quarterstaff,Prestidigitation*0|Minor Illusion*0|Firebolt*0|Catapult*1|Ice Knife*1,Int,,,,CG,,,Half-Elf,Prestidigitation*0|Minor Illusion*0|Fire Bolt*0|Catapult*1|Ice Knife*1,Quarterstaff,goofy_banzai
36a021755bc6b05df09c75f299eff286,Kobold,Cloistered Scholar,2021-06-12T04:49:29Z,Wizard 1,Wizard,,1,,7,12,8,15,12,18,15,11,,Arcana|History|Investigation|Religion|Perception,Quarterstaff,Mage Hands*0|Mind Slever*0|Shape Water*0|Shield*1|Mage Armor*1|Feather Fall*1|Fog Cloud*1|Expeditious Retreat*1|Detect Magic*1,Int,,,,,,,Kobold,Mage Hand*0|*|Shape Water*0|Shield*1|Mage Armor*1|Feather Fall*1|Fog Cloud*1|Expeditious Retreat*1|Detect Magic*1,Quarterstaff,fervent_ishizaka
e6a519c3dc11d849ba3dbf39dc359cec,Human,Sage,2019-11-13T20:14:49Z,Wizard 1,Wizard,,1,,7,13,10,16,12,18,12,10,,Arcana|History|Religion|Insight,Dagger,,Int,,Italy,IT,,,,Human,,Dagger,youthful_ishizaka
eb57dd0281b3d24d4ad4e9f74610c777,Human,Sage,2019-11-08T23:23:39Z,Wizard 1,Wizard,,1,,7,11,10,13,12,16,14,14,,Arcana|History|Investigation|Religion,Quarterstaff,,Int,,Canada,CA,,,,Human,,Quarterstaff,vibrant_newton
6d70c4b8408a88ea184deb36e2c5fc88,Human,Sage,2019-07-09T22:13:21Z,Wizard 1,Wizard,,1,Observant,8,11,10,13,14,17,15,9,Neutral Good,Arcana|History|Investigation|Insight,Quarterstaff,Fire Bolt*0|Light*0|Mage Hand*0|Burning Hands*1|Detect Magic*1|Expeditios Retreat*1|Longstrider*1|Mage Armor*1|Magic Missile*1,Int,,Canada,CA,NG,,,Human,Fire Bolt*0|Light*0|Mage Hand*0|Burning Hands*1|Detect Magic*1|Expeditious Retreat*1|Longstrider*1|Mage Armor*1|Magic Missile*1,Quarterstaff,elegant_lalande
9a2962b8deaac14dae8e2cd4753f98c4,Lightfoot Halfling,Hermit,2019-07-03T05:01:38Z,Wizard 1,Wizard,,1,,3,13,9,17,14,15,9,9,chaotic neutral,Arcana|Investigation|Religion|Medicine,Quarterstaff,,Int,,Australia,AU,CN,,,Halfling,,Quarterstaff,vigilant_bardeen
8b5169f324aa18abcd7b4633fba67a80,Orc,Soldier,2019-06-29T16:08:00Z,Wizard 1,Wizard,,1,,7,11,14,12,13,14,14,10,,Athletics|Arcana|Insight|Intimidation,Quarterstaff,,Int,,Norway,NO,,,,Orc,,Quarterstaff,eager_feynman
7a99105984527c0f8b89dbee27f87bf1,Eladrin DMG,Far Traveler,2019-07-19T14:18:35Z,Wizard 1,Wizard,,1,,7,14,7,18,13,18,10,6,Chaotic Good,Arcana|Investigation|Insight|Perception,Dagger|Longbow,Green-Flame Blade*0|Lightning Lure*0|Minor Illusion*0|Absorb Elements*1|Chromatic Orb 3d8*1|Find Familiar*1|Shield*1|Sleep*1|Tasha's Hideous Laughter*1,Int,,,,CG,,,Eladrin,Green-Flame Blade*0|Lightning Lure*0|Minor Illusion*0|Absorb Elements*1|Chromatic Orb*1|Find Familiar*1|Shield*1|Sleep*1|Tasha's Hideous Laughter*1,Dagger|Longbow,zealous_buck
c6767926501e8d771f2e59c018114a8d,High Elf,Sage,2019-07-18T14:05:47Z,Wizard 1,Wizard,,1,,7,13,10,16,13,16,8,12,,Arcana|History|Investigation|Medicine|Perception,Quarterstaff,,Int,,,,,,,Elf,,Quarterstaff,cranky_bhabha
2617ccefc501c783ab33d5db6760aca2,Rock Gnome,Sage,2019-07-11T04:22:01Z,Wizard 1,Wizard,,1,,8,12,10,14,14,17,12,8,,Arcana|History|Investigation|Medicine,Quarterstaff,,Int,,Canada,CA,,,,Gnome,,Quarterstaff,cranky_mayer
5b1c74df2482d3c85de49734c60b641e,Mountain Dwarf,Crocodile Hunter,2019-06-22T17:33:08Z,Wizard 1,Wizard,,1,,9,13,11,12,17,14,10,10,Lawful Good,Arcana|Investigation|Animal Handling|Perception,Dagger|Ray Of Frost,Ray Of Frost*0|Minor Illusion*0|Prestidigitation*0|Comprehend Languages*1|Detect Magic*1|Sleep*1|Shield*1|Magic Missile*1|Find Familiar*1,Int,,,,LG,,,Dwarf,Ray of Frost*0|Minor Illusion*0|Prestidigitation*0|Comprehend Languages*1|Detect Magic*1|Sleep*1|Shield*1|Magic Missile*1|Find Familiar*1,Dagger|,amazing_hugle
923f8f1f25846a9b510ac08efb3298c0,High Elf,Noble,2019-06-06T03:52:18Z,Wizard 1,Wizard,,1,,7,14,10,18,12,17,10,11,Lawful Evil,Arcana|History|Investigation|Perception|Persuasion,"Dagger|Crossbow, light",Amigos*0|Rayo De Escarcha*0|Ilusión Menor*0|Mano De Mago*0|Armadura De Mago*1|Dormir*1|Encontrar Familiar*1|Escudo*1|Manos Ardientes*1|Proyectil Mágico*1,Int,,Canada,CA,LE,,,Elf,*|*|*|*|*|*|Find Familiar*1|*|*|*,"Dagger|Crossbow, Light",vibrant_lumiere
8a49aa9ba71783ab5a0a6e4646ff3ad7,Human,Cloistered Scholar,2021-10-20T19:53:01Z,Wizard 1,Wizard,,1,,7,10,11,11,13,16,14,14,,Arcana|History|Investigation|Insight,Dagger,,Int,,United States,US,,,,Human,,Dagger,nifty_cori
2c68ad6614577aade71069499cc25057,Human,Noble,2019-06-18T22:38:43Z,Wizard 1,Wizard,,1,,7,12,11,14,13,16,14,11,,Arcana|History|Insight|Persuasion,Quarterstaff,,Int,,,,,,,Human,,Quarterstaff,ecstatic_ptolemy
042677a3bb6c3556013f46e6da6e1769,Animal Hybrid,Guild Artisan,2019-06-17T17:57:53Z,Wizard 1,Wizard,,1,,7,12,12,14,12,16,10,11,,Arcana|History|Insight|Persuasion,Quarterstaff,,Int,animal enhancement/Nimble Climber,Canada,CA,,,,Simic hybrid,,Quarterstaff,upbeat_hodgkin
2802bc99f358a1327c614d1e9e7e09d0,Rock Gnome,Sage,2019-06-16T09:17:50Z,Wizard 1,Wizard,,1,,8,12,8,14,14,17,12,10,Neutral,Arcana|History|Investigation|Religion,Dagger,Mano De Mago*0|Prestidigitación*0|Rayo De Escarcha*0|Armadura De Mago*1|Escudo*1|Dormir*1|Hechizar Persona*1|Onda Atronadora*1|Proyectil Magico*1,Int,,Canada,CA,NN,,,Gnome,*|Prestidigitation*0|*|*|*|*|Charm Person*1|*|*,Dagger,epic_mclaren
2a5487370b5fa78486dbdeff5fa12c4f,High Elf,Sage,2019-08-13T20:32:13Z,Wizard 1,Wizard,,1,,8,12,10,15,14,16,10,10,,Arcana|History|Investigation|Religion|Perception,Dagger,Light*0|Mage Hand*0|Prestidigitation*0|Shocking Grasp*0|Comprehend Languages*1|Detect Magic*1|Identify*1|Mage Armor*1|Magic Missile*1|Thunderwave*1,Int,,United States,US,,,,Elf,Light*0|Mage Hand*0|Prestidigitation*0|Shocking Grasp*0|Comprehend Languages*1|Detect Magic*1|Identify*1|Mage Armor*1|Magic Missile*1|Thunderwave*1,Dagger,unruffled_lumiere
73c434ed78aca640e41b9e94b2e0c754,Human,Exile,2021-08-17T05:48:16Z,Wizard 1,Wizard,,1,Mobile,7,11,10,12,13,16,15,8,Chaotic Neutral,Arcana|Investigation|Insight|Perception|Survival,Dagger,Fire Bolt*0|Shocking Grasp*0|Minor Illusion*0|Longstrider*1|Magic Missile*1|Burning Hands*1|Disguise Self*1|Fog Cloud*1|Find Familiar*1,Int,,Venezuela,VE,CN,,,Human,Fire Bolt*0|Shocking Grasp*0|Minor Illusion*0|Longstrider*1|Magic Missile*1|Burning Hands*1|Disguise Self*1|Fog Cloud*1|Find Familiar*1,Dagger,angry_cori
ea365aff3692b62a6c9edfb5b4b0eab6,Human,Entertainer,2019-08-27T09:54:33Z,Wizard 1,Wizard,,1,,8,14,11,19,15,20,12,12,Neutral ,Acrobatics|Arcana|Insight|Performance,Dagger,Prestigititation*0|Chill Touch*0|Light*0|Unseen Servant*1|Charm Person*1,Int,,,,NN,,,Human,Prestidigitation*0|Chill Touch*0|Light*0|Unseen Servant*1|Charm Person*1,Dagger,pedantic_wozniak
924c05480f0e681e2858b2eae51696ef,Human,Acolyte,2019-08-19T22:42:46Z,Wizard 1,Wizard,,1,War Caster,9,10,10,10,16,16,8,13,,Arcana|Religion|Insight|Medicine|Intimidation,Dagger,,Int,,Canada,CA,,,,Human,,Dagger,sleepy_elbakyan
6d0773f3db8724d69007a17e233e721e,Sea Elf,Haunted One,2021-09-14T17:28:37Z,Wizard 1,Wizard,,1,,8,13,15,16,14,15,16,14,,Medicine|Perception,Quarterstaff,,Int,,United States,US,,,,Elf,,Quarterstaff,elated_aryabhata
a55303d694d7548713d99a6a420faf04,Rock Gnome,Sage,2019-08-04T15:17:10Z,Wizard 1,Wizard,,1,,5,11,9,12,12,18,14,10,Neutral Good,Arcana|History|Investigation|Insight,Quarterstaff,Mage Hand*0|Prestidigitation *0|Toll the Dead*0|Shield*1|Sleep*1|Find Familiar*1|Detect Magic*1|Alarm*1|Magic Missile*1,Int,,Canada,CA,NG,,,Gnome,Mage Hand*0|Prestidigitation*0|Toll the Dead*0|Shield*1|Sleep*1|Find Familiar*1|Detect Magic*1|Alarm*1|Magic Missile*1,Quarterstaff,adoring_hertz
d573d98fb5ad952f0676d8c4c1838679,Shadow Elf,Cloistered Scholar,2021-09-09T09:42:37Z,Wizard 1,Wizard,,1,,8,13,10,16,15,15,8,11,,Arcana|History|Religion|Medicine|Perception,Dagger,,Int,,United States,US,,,,Elf,,Dagger,jovial_davinci
31d243905b24e53c41b97c18a2e7f1d8,High Elf,Acolyte,2019-08-01T22:01:08Z,Wizard 1,Wizard,,1,,8,13,10,17,14,17,12,8,Chaotic Good,Arcana|Investigation|Religion|Insight|Perception,Shortsword,Ray Of Frost*0|Ray Of Frost*1,Int,,Canada,CA,CG,,,Elf,Ray of Frost*0|*,Shortsword,loving_heyrovsky
086647b6fc1188229576ba7ea65910fc,Human,Sage,2020-06-14T19:29:22Z,Wizard 1,Wizard,,1,,7,11,11,13,12,15,12,13,,Arcana|History|Insight|Medicine,Quarterstaff,Firebolt*0|Ray Of Frost*0|Prestigitation*0|Shield*1|Magic Missle*1|Burning Hands*1|Sleep*1|Identify*1|Detect Magic*1,Int,,Canada,CA,,,,Human,Fire Bolt*0|Ray of Frost*0|Prestidigitation*0|Shield*1|Magic Missile*1|Burning Hands*1|Sleep*1|Identify*1|Detect Magic*1,Quarterstaff,kind_nash
59d9123ed7e656ec8880746371450c53,High Elf,Noble,2020-06-09T02:41:25Z,Wizard 1,Wizard,,1,,8,13,8,17,14,16,10,8,,Arcana|History|Investigation|Perception|Persuasion,Quarterstaff,,Int,,,,,,,Elf,,Quarterstaff,quirky_easley
5e1d2d74a88fd5ab3abe4f9eb2cfc809,Human,Sage,2020-06-30T19:50:09Z,Wizard 1,Wizard,,1,,9,13,13,16,16,19,16,15,NG,Arcana|History|Insight|Medicine,Quarterstaff,Fire Bolt*0|Light *0|Mage Hand *0|Catapult*1|Chromatic Orb*1|Feather Fall *1|Mage Armor*1|Magic Missile*1|Sleep*1,Int,,United States,US,NG,,,Human,Fire Bolt*0|Light*0|Mage Hand*0|Catapult*1|Chromatic Orb*1|Feather Fall*1|Mage Armor*1|Magic Missile*1|Sleep*1,Quarterstaff,optimistic_dubinsky
ceb4de17868d59c51371acb105d8bdf9,Birdfolk,Guild Artisan,2020-05-29T15:21:59Z,Wizard 1,Wizard,,1,,6,13,9,16,10,16,16,12,,Arcana|History|Insight|Persuasion,Dagger,,Int,,Canada,CA,,,,Aarakocra,,Dagger,relaxed_boyd
a567085e007d327e2a6fd3b6c6d3c06d,Human,Acolyte,2020-05-07T03:18:59Z,Wizard 1,Wizard,,1,,9,12,10,14,16,16,11,10,,Arcana|Investigation|Religion|Insight,Quarterstaff,Firebolt*0|Mage Hand*0|Light*0|Detect Magic*1|Mage Armor*1|Find Familiar*1|Chromatic Orb*1|Tensers Floating Disk*1|Ice Knife*1,Int,,Canada,CA,,,,Human,Fire Bolt*0|Mage Hand*0|Light*0|Detect Magic*1|Mage Armor*1|Find Familiar*1|Chromatic Orb*1|Tenser's Floating Disk*1|Ice Knife*1,Quarterstaff,condescending_mendel
c74b9fa597ba9630badd4f60faddf56e,High Elf,Noble,2021-01-20T02:22:20Z,Wizard 1,Wizard,,1,,7,12,11,14,12,16,11,12,,Arcana|History|Insight|Perception|Persuasion,Quarterstaff,,Int,,,,,,,Elf,,Quarterstaff,confident_burnell
5200c44c567b149ba21248e3985c9512,High Elf,Noble,2021-01-21T15:40:57Z,Wizard 1,Wizard,,1,,8,13,12,17,14,16,13,13,,Arcana|History|Investigation|Perception|Persuasion,Quarterstaff,,Int,,,,,,,Elf,,Quarterstaff,boring_agnesi
bbb55ddea40e40f51f1bb1114f6ea1db,High Elf,Acolyte,2020-05-17T04:09:31Z,Wizard 1,Wizard,,1,,8,11,13,12,14,18,15,8,,Arcana|History|Religion|Insight|Perception,Quarterstaff,Magehand*0|Firebolt*0|Prestidigitation*0|Charm Person*1|Detect Magic*1|Magic Missile*1|Sleep*1,Int,,United States,US,,,,Elf,Mage Hand*0|Fire Bolt*0|Prestidigitation*0|Charm Person*1|Detect Magic*1|Magic Missile*1|Sleep*1,Quarterstaff,priceless_goldstine
5a18c8cb4fc7461f280c2fd59e0728fd,Forest Gnome,Sage,2020-05-08T16:39:05Z,Wizard 1,Wizard,,1,,4,13,6,17,11,19,13,13,Lawful Good,Arcana|History|Investigation|Medicine,Quarterstaff,,Int,,United States,US,LG,,,Gnome,,Quarterstaff,hardcore_benz
4ad37963e45104edd74c593f8cc21936,Turtle,Sage,2020-09-02T23:58:01Z,Wizard 1,Wizard,,1,,7,17,17,10,12,15,10,10,,Arcana|History|Investigation|Religion|Survival,Quarterstaff,,Int,,,,,,,Turtle,,Quarterstaff,upbeat_burnell
dd5fdb91f077d6a9fb1d816f030a46ee,Deep Gnome,Far Traveler,2020-08-28T18:14:13Z,Wizard 1,Wizard,,1,,9,10,6,6,16,15,10,12,Neutral,Arcana|Insight|Medicine|Perception,Dagger,Chill Touch*0|Mold Earth*0|Minor Illusion*0|Magic Missle*1|Witch Bolt*1|Absorb Elements*1|Shield*1|Detect Magic*1|Hideous Laughter*1,Int,,United States,US,NN,,,Gnome,Chill Touch*0|Mold Earth*0|Minor Illusion*0|Magic Missile*1|Witch Bolt*1|Absorb Elements*1|Shield*1|Detect Magic*1|Tasha's Hideous Laughter*1,Dagger,amazing_einstein
289d0bed422ad13ab1d962378efad61d,High Elf,Acolyte,2020-08-27T23:33:13Z,Wizard 1,Wizard,,1,,7,13,13,16,12,16,10,8,,Arcana|History|Religion|Insight|Perception,Dagger,Mage Hand*0|Prestidigitation*0|Ray Of Frost*0|Charm Person*1|Abra-Ka-Fuckyou*1|Disguise Self*1|Shield*1|Sleep*1|Jump*1,Int,,United States,US,,,,Elf,Mage Hand*0|Prestidigitation*0|Ray of Frost*0|Charm Person*1|*|Disguise Self*1|Shield*1|Sleep*1|Jump*1,Dagger,amazing_proskuriakova
406db93cdb2a6d9d10b05b99d8fb7d54,Serpentblood,Charlatan,2020-10-14T17:50:26Z,Wizard 1,Wizard,,1,,7,11,8,13,12,16,10,16,,Sleight of Hand|Arcana|Insight|Deception,Dagger,Friends*0|Minor Illusion*0|Poison Spray*0|Message*0|Mage Hand*0|Mage Armor*1|Magic Missile*1,Int,,United States,US,,,,Yaun-Ti,Friends*0|Minor Illusion*0|Poison Spray*0|Message*0|Mage Hand*0|Mage Armor*1|Magic Missile*1,Dagger,sweet_keller
6e577633396eb029742cd95593479b60,High Elf,Sage,2020-10-14T08:29:19Z,Wizard 1,Wizard,,1,,8,14,8,19,14,17,10,8,,Arcana|History|Investigation|Insight|Perception,Quarterstaff,,Int,,Canada,CA,,,,Elf,,Quarterstaff,vibrant_mclean
19e6a65efcaa6afd67d9f14977ad79b7,High Elf,Noble,2020-10-08T19:54:54Z,Wizard 1,Wizard,,1,,8,13,6,16,15,18,10,12,,Arcana|History|Investigation|Perception|Persuasion,"Dagger|Crossbow, light",Ray Of Frost*0|Prestidigitation*0|Friends*0|Mage Hand*0|Mage Armor*1|Shield*1|Find Familiar*1|Sleep*1|Magic Missile*1|Thunderwave*1|Detect Magic*1|Identify*1,Int,,Costa Rica,CR,,,,Elf,Ray of Frost*0|Prestidigitation*0|Friends*0|Mage Hand*0|Mage Armor*1|Shield*1|Find Familiar*1|Sleep*1|Magic Missile*1|Thunderwave*1|Detect Magic*1|Identify*1,"Dagger|Crossbow, Light",gallant_wozniak
02338afbe4c3cfb9fe7d1e705fb14e93,High Elf,Sage,2020-09-29T17:25:02Z,Wizard 1,Wizard,,1,,8,13,8,16,14,16,10,10,,Arcana|History|Investigation|Insight|Perception,Dagger,,Int,,Netherlands,NL,,,,Elf,,Dagger,heuristic_rosalind
