hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,alias
e2e913f09568c21fe9703c7e4ddd3412,Tabaxi,City Watch,2019-12-11T22:40:40Z,Druid 1,Druid,,1,,9,15,9,18,13,14,16,15,,Athletics|Stealth|Insight|Medicine|Perception|Survival,Sling|Dagger,,Wis,,Mexico,MX,,,,Tabaxi,,Sling|Dagger,kind_elion
e7a94d8da8c75d28005bd53ee6ca98fb,Tiefling,Hermit,2021-05-18T23:40:58Z,Druid 1,Druid,,1,,10,14,8,12,14,11,15,15,Chaotic Good,Religion|Animal Handling|Medicine|Perception,Scimitar,,Wis,,United States,US,CG,,,Tiefling,,Scimitar,friendly_carson
b412ac396bab4427b8f05deac9d7d216,,Custom,2021-06-07T10:46:23Z,Druid 1,Druid,,1,,10,12,14,13,15,11,16,9,,Nature|Animal Handling|Medicine|Survival,Dagger|Greatclub,,Wis,,,,,,,,,Dagger|Greatclub,vibrant_margulis
12a7def0c1cd008535e1111f46d0c8dd,Kenku,Folk Hero,2019-11-03T22:51:09Z,Druid 1,Druid,,1,,9,16,8,16,12,10,16,13,Neutral Good,Sleight of Hand|Stealth|Animal Handling|Insight|Perception|Deception,Sickle,Infestation*0|Thorn Whip*0|Goodberry*1|Charm Person*1|Speak With Animals*1|Detect Poison And Disease*1,Wis,,United States,US,NG,,,Kenku,Infestation*0|Thorn Whip*0|Goodberry*1|Charm Person*1|Speak with Animals*1|Detect Poison and Disease*1,Sickle,xenodochial_colden
1ded0aac3a0a2358ea0ae1d9942ccb0b,Human,Acolyte,2019-10-29T22:37:55Z,Druid 1,Druid,,1,Actor,7,16,10,16,8,10,16,14,,Nature|Religion|Animal Handling|Insight|Perception,Scimitar,,Wis,,United States,US,,,,Human,,Scimitar,magical_kowalevski
3c789d333400f3215380e9aae087b6cb,Wood Elf,Hermit,2019-11-08T22:57:08Z,Druid 1,Druid,,1,,8,12,7,12,17,9,18,9,,Nature|Religion|Animal Handling|Medicine|Perception,Scimitar,,Wis,,Canada,CA,,,,Elf,,Scimitar,practical_rhodes
679832e07f54b849f3b5bd6973eaefce,Mountain Dwarf,Sage,2021-06-07T21:04:18Z,Druid 1,Druid,,1,,10,13,11,10,16,12,15,12,,Arcana|History|Religion|Perception,,,Wis,,,,,,,Dwarf,,,blissful_cocks
cf487e83e0e9fc7e6ef66fe8bba8e4b8,Wood Elf,Hermit,2019-11-09T18:09:23Z,Druid 1,Druid,,1,,11,12,13,15,16,14,18,12,True Neutral,Nature|Religion|Medicine|Perception|Survival,Shortbow|Quarterstaff,Shillelagh*0|Poison Spray*0|Cure Wounds*1|Animal Friendship*1|Detect Poison And Disease*1|Goodberry*1|Purify Food And Drink*1,Wis,,Canada,CA,NN,,,Elf,Shillelagh*0|Poison Spray*0|Cure Wounds*1|Animal Friendship*1|Detect Poison and Disease*1|Goodberry*1|Purify Food and Drink*1,Shortbow|Quarterstaff,romantic_clarke
9192e60214e77b2ea60a3852b0ceadc7,Half-Elf,Sage,2019-07-02T23:54:35Z,Druid 1,Druid,,1,,10,13,12,14,15,14,13,15,Chaotic Neutral ,Arcana|History|Nature|Animal Handling|Medicine|Survival,"Crossbow, light|Quarterstaff",,Wis,,United States,US,CN,,,Half-Elf,,"Crossbow, Light|Quarterstaff",boring_driscoll
6010298045497c1aac08887a7c8bd6e9,Goblin,Outlander,2019-06-27T01:27:02Z,Druid 1,Druid,,1,,9,13,8,14,12,12,17,11,,Nature|Animal Handling|Perception|Survival,Spear|Sickle,Druidcraft*0|Shillelagh*0|Speak With Animals (Ritual) *1|Detect Poison And Disease*1|Cure Wounds*1|Faerie Fire*1,Wis,,United States,US,,,,Goblin,Druidcraft*0|Shillelagh*0|Speak with Animals*1|Detect Poison and Disease*1|Cure Wounds*1|Faerie Fire*1,Spear|Sickle,elated_jennings
fe1b3b108043590ffe15b87d504e35aa,Forest Gnome,Hermit,2019-06-25T11:11:17Z,Druid 1,Druid,,1,,11,16,8,16,16,14,18,8,,Investigation|Nature|Animal Handling|Perception,Quarterstaff|Dagger,Druidcraft*0|Thorn Whip*0|Minor Illusion*0|Healing Word*1|Good Berry*1,Wis,,United Kingdom,GB,,,,Gnome,Druidcraft*0|Thorn Whip*0|Minor Illusion*0|Healing Word*1|Goodberry*1,Quarterstaff|Dagger,confident_hermann
224ec7f82a1f601018e0fc74b34432df,Wood Elf,Hermit,2019-07-11T02:42:22Z,Druid 1,Druid,,1,,10,13,10,15,14,12,16,8,,Nature|Religion|Medicine|Perception|Survival,Shortbow|Spear,,Wis,,Canada,CA,,,,Elf,,Shortbow|Spear,sad_ishizaka
ef21af3668fe179499ec2dc1393fec92,Hill Dwarf,Faction Agent,2019-06-03T02:51:01Z,Druid 1,Druid,,1,,12,14,8,13,16,12,16,10,,Animal Handling|Insight|Medicine|Survival,Scimitar,,Wis,,,,,,,Dwarf,,Scimitar,blissful_knuth
1e54e71c356bd15ef4f1e7799955b47e,Half-Elf,Hermit,2019-06-09T21:30:03Z,Druid 1,Druid,,1,,11,13,14,15,16,16,17,15,Chaotic Good,Nature|Religion|Insight|Medicine|Perception,"Crossbow, light|Scimitar",Produce Flame*0|Thorn Whip*0|Entangle*1|Cure Wounds*1,Wis,,,,CG,,,Half-Elf,Produce Flame*0|Thorn Whip*0|Entangle*1|Cure Wounds*1,"Crossbow, Light|Scimitar",boring_tharp
8646ba31da9f505b4c3b33c64aa79f71,Human,Sage,2021-08-28T04:43:00Z,Druid 1,Druid,,1,,11,16,15,16,17,12,19,10,,Arcana|History|Nature|Animal Handling,Spear,,Wis,,Australia,AU,,,,Human,,Spear,wonderful_yalow
3014e23b19bb4d009c8329b01c524616,Firbolg,Hermit,2019-08-10T18:32:27Z,Druid 1,Druid,,1,,10,14,9,13,14,12,17,10,,Religion|Insight|Medicine|Perception,Scimitar,Thorn Whip*0|Create Bonefire*0|Goodberry*1,Wis,,Israel,IL,,,,Firbolg,Thorn Whip*0|Create Bonfire*0|Goodberry*1,Scimitar,laughing_grothendieck
1775da34c13a94d5745d53b9af615486,High Elf,Noble,2019-08-10T15:11:33Z,Druid 1,Druid,,1,,10,13,10,9,14,15,18,17,,History|Animal Handling|Medicine|Perception|Persuasion,Scimitar,,Wis,,Belgium,BE,,,,Elf,,Scimitar,stoic_driscoll
306d97769da2c6314fc8f4ba98bebb75,Wood Elf,Fisher,2019-08-08T19:07:06Z,Druid 1,Druid,,1,,10,14,10,17,14,11,18,12,,History|Nature|Animal Handling|Perception|Survival,Greatclub|Scimitar,,Wis,,Sweden,SE,,,,Elf,,Greatclub|Scimitar,thirsty_ellis
19099bd7725df6c31add1b28e1bae877,Human,Hermit,2019-08-15T21:55:39Z,Druid 1,Druid,,1,Resilient,11,16,8,16,16,8,16,8,,Nature|Religion|Animal Handling|Medicine|Survival,Scimitar,,Wis,,United States,US,,,,Human,,Scimitar,stupefied_jepsen
5709f70b0f4764becca1aa8586e090f3,Wood Elf,Hermit,2019-08-21T14:04:42Z,Druid 1,Druid,,1,,10,16,10,17,14,11,18,12,,Nature|Religion|Medicine|Perception|Survival,Scimitar,,Wis,,Canada,CA,,,,Elf,,Scimitar,heuristic_kilby
bf99932f9196a8b4b3b6674fe5dd6d98,Human,Hermit,2019-08-21T11:06:10Z,Druid 1,Druid,,1,Resilient,11,16,8,16,16,8,16,8,,Nature|Religion|Medicine|Perception|Survival,Scimitar,,Wis,,United States,US,,,,Human,,Scimitar,relaxed_pascal
72f8bc09abf4cee9fc010e1dcb3ba710,Wood Elf,Hermit,2019-08-21T08:09:55Z,Druid 1,Druid,,1,,10,15,8,15,14,12,16,10,,Arcana|Nature|Religion|Medicine|Perception,Scimitar,,Wis,,Spain,ES,,,,Elf,,Scimitar,condescending_raman
090565c0f215c8e198e9b91e766d6723,Half-Elf,Noble,2019-08-17T17:28:18Z,Druid 1,Druid,,1,,11,16,9,16,16,14,17,15,,History|Nature|Animal Handling|Medicine|Survival|Persuasion,Scimitar,Mould Water*0|Produce Flame*0|Gust*0|Mould Earth*0|Summon Mist*1|Beast Bond*1,Wis,,United Kingdom,GB,,,,Half-Elf,Mold Earth*0|Produce Flame*0|Gust*0|Mold Earth*0|*|Beast Bond*1,Scimitar,condescending_kilby
75cb76941c14cb724b1b6fa2d56da8d1,Firbolg,Outlander,2019-08-16T20:54:17Z,Druid 1,Druid,,1,,9,13,11,12,12,11,16,14,,Athletics|Nature|Animal Handling|Survival,Light Hammer,Poison Spray*0|Thorn Whip*0|Cure Wounds*1|Detect Poison And Disease*1|Fog Cloud*1|Purify Food And Drink*1,Wis,,United States,US,,,,Firbolg,Poison Spray*0|Thorn Whip*0|Cure Wounds*1|Detect Poison and Disease*1|Fog Cloud*1|Purify Food and Drink*1,Light hammer,youthful_goodall
0cd46e7519be903a02a27deb1d3fdbcd,Dark Elf,Entertainer,2019-08-16T03:15:03Z,Druid 1,Druid,,1,,9,15,11,14,13,13,10,16,,Acrobatics|Medicine|Perception|Survival|Performance,Rapier,,Wis,,Canada,CA,,,,Elf,,Rapier,elastic_easley
efca09ef725adc6678d849bbe727ab5a,Dragonborn,Hermit,2019-08-16T03:01:54Z,Druid 1,Druid,,1,,10,11,14,10,14,17,17,9,,Arcana|Religion|Insight|Medicine,Quarterstaff|Scimitar,,Wis,,Canada,CA,,,,Dragonborn,,Quarterstaff|Scimitar,jovial_swanson
2f3246e74b5fcedc27229764a084591c,Earth Genasi,Criminal,2021-09-16T22:08:45Z,Druid 1,Druid,,1,,8,16,13,17,19,14,13,15,,Stealth|Nature|Animal Handling|Deception,Scimitar,,Wis,,United States,US,,,,Genasi,,Scimitar,vigorous_goldberg
fb319f9d3a1c64d2d0918e33db7b32b7,Satyr,Entertainer,2021-09-16T23:50:57Z,Druid 1,Druid,,1,,9,14,15,12,13,12,16,14,,Acrobatics|Nature|Animal Handling|Performance|Persuasion,,,Wis,,United Kingdom,GB,,,,Satyr,,,compassionate_brown
83c1d891fb356953b1de20f39da3fbab,Half-Elf,Outlander,2019-07-21T17:06:30Z,Druid 1,Druid,,1,,10,16,10,14,14,10,16,12,,Acrobatics|Stealth|Nature|Animal Handling|Perception|Survival,Club|Sling|Dagger,Shillelagh*0|Produce Flame*0|Entangle*1|Goodberry*1|Healing Word*1|Speak With Animals*1,Wis,,,,,,,Half-Elf,Shillelagh*0|Produce Flame*0|Entangle*1|Goodberry*1|Healing Word*1|Speak with Animals*1,Club|Sling|Dagger,vibrant_shannon
9fc406ea2d36c277c225b7514a44849b,Ghastly Halfling,Outlander,2019-08-05T17:45:00Z,Druid 1,Druid,,1,,11,15,10,13,16,10,17,10,Neutral,Athletics|Nature|Medicine|Survival,Dagger|Quarterstaff w/Shilleleagh|Quarterstaff,,Wis,,United States,US,NN,,,Halfling,,Dagger|Quarterstaff|Quarterstaff,eloquent_kepler
3e833bd152c840767abec6e648b814c4,Wood Elf,Acolyte,2021-09-09T09:55:04Z,Druid 1,Druid,,1,,11,16,9,17,16,13,17,8,,Religion|Animal Handling|Insight|Medicine|Perception,Scimitar,Guidance*0|Produce Flame*0|Entangle*1|Faerie Fire*1,Wis,,United States,US,,,,Elf,Guidance*0|Produce Flame*0|Entangle*1|Faerie Fire*1,Scimitar,charming_morse
cfcc8d9de53113337d83def40be52ee4,Kobold,Folk Hero,2019-07-29T12:47:57Z,Druid 1,Druid,,1,,9,15,8,15,12,14,15,8,,Nature|Animal Handling|Medicine|Survival,,Magic Stone*0|Infestation*0|Mold The Earth*0|Earth Tremor*1|Entangle*1,Wis,,,,,,,Kobold,Magic Stone*0|Infestation*0|Mold Earth*0|Earth Tremor*1|Entangle*1,,thirsty_williamson
fc3eebb9cf81337e65a5daf6d7ee073d,Human,Smuggler,2021-09-10T13:48:16Z,Druid 1,Druid,,1,Observant,8,16,9,16,13,9,18,13,,Athletics|Nature|Medicine|Perception|Deception,,,Wis,,Turkey,TR,,,,Human,,,pensive_bhabha
d834b6910be9ebe9060f6d0c1974c7b7,Half-Elf,Acolyte,2021-09-12T10:05:47Z,Druid 1,Druid,,1,,10,15,10,10,14,10,16,16,,Nature|Religion|Animal Handling|Insight|Medicine|Survival,Scimitar,,Wis,,United States,US,,,,Half-Elf,,Scimitar,hopeful_feistel
6a355d5359786f88e5b36ae0f0f1ba1d,Wood Elf,Faction Agent,2020-06-15T20:57:38Z,Druid 1,Druid,,1,,9,16,11,16,12,13,15,14,,Nature|Insight|Perception|Survival,,,Wis,,United States,US,,,,Elf,,,jolly_matsumoto
327ae64e3fd73a5efc85ec62fd65c003,Dragonborn,Hermit,2020-06-06T00:37:18Z,Druid 1,Druid,,1,,10,15,10,14,14,12,15,9,,Nature|Religion|Medicine|Perception,,,Wis,,,,,,,Dragonborn,,,reverent_dhawan
e15609b3fcfd53578ce1a8b7487752b0,Warforged,Hermit,2020-06-04T20:36:17Z,Druid 1,Druid,,1,,11,16,8,14,16,10,16,10,,Religion|Animal Handling|Medicine|Perception|Survival,Scimitar,,Wis,,Canada,CA,,,,Warforged,,Scimitar,unruffled_pike
5e975f0bb6784205053c2260df13fa4e,Wood Elf,Hermit,2021-01-19T20:59:26Z,Druid 1,Druid,,1,,10,13,9,15,14,11,18,12,,Nature|Religion|Medicine|Perception|Survival,Shortbow|Scimitar,,Wis,,,,,,,Elf,,Shortbow|Scimitar,cranky_einstein
476baa25f0a44c95832d138315799656,Ghastly Halfling,Haunted One,2021-01-20T22:05:53Z,Druid 1,Druid,,1,,11,15,13,17,16,14,18,13,,Arcana|Investigation|Animal Handling|Survival,Scimitar,,Wis,,,,,,,Halfling,,Scimitar,lucid_shockley
854448568e6b10740cf16383492c4a9d,Hill Dwarf,Outlander,2020-05-16T08:23:58Z,Druid 1,Druid,,1,,11,13,12,12,14,12,15,12,Chaotic Goo,Athletics|Nature|Animal Handling|Survival,,Poison spray*0|Primal Savagery*0|Animal Friendship*1|Purify Food And Drink*1|Speak With Animals*1,Wis,,Australia,AU,CG,,,Dwarf,Poison Spray*0|Primal Savagery*0|Animal Friendship*1|Purify Food and Drink*1|Speak with Animals*1,,vigilant_stonebraker
e0ddaf9e06c5023e7872e6ca28071ac6,Wood Elf,Far Traveler,2020-05-10T02:45:40Z,Druid 1,Druid,,1,,5,14,10,17,9,13,18,9,,Nature|Animal Handling|Insight|Perception,Longbow|Quarterstaff,Guidance*0|Read Magic*0,Wis,,United States,US,,,,Elf,Guidance*0|*,Longbow|Quarterstaff,wizardly_nash
829acacbee91da9d65b1139be83a517c,Gethzerai,Hermit,2021-01-14T00:14:26Z,Druid 1,Druid,,1,,9,14,9,12,12,14,17,10,lawful neutral,Nature|Religion|Medicine|Perception,Quarterstaff|Shillelagh,Mage Hand*0|Shillelagh*0|Produce Flame*0|Charm Person*1|Detect Magic*1|Faerie Fire*1|Healing Word*1,Wis,,Dominican Republic,DO,LN,,,Gith,Mage Hand*0|Shillelagh*0|Produce Flame*0|Charm Person*1|Detect Magic*1|Faerie Fire*1|Healing Word*1,Quarterstaff|,fervent_sanderson
d5debfd83ad8fede3e511362d1daa8f1,Lizardfolk,Hermit,2020-08-02T17:19:07Z,Druid 1,Druid,,1,,9,15,12,14,13,12,16,8,,Stealth|Religion|Animal Handling|Medicine|Perception|Survival,,,Wis,,United Kingdom,GB,,,,Lizardfolk,,,agitated_shannon
3470ab6cd53b81445940916bb54fffe8,Human,Outlander,2020-08-27T23:27:18Z,Druid 1,Druid,,1,Alert,10,15,10,14,14,12,16,8,Neutral Good,Athletics|Nature|Animal Handling|Survival,Scimitar,Druid Craft*0|Shillelagh*0|Speak With Animals*1|Thunder Wave*1|Animal Friendship*1|Ice Axe *1,Wis,,United States,US,NG,,,Human,Druidcraft*0|Shillelagh*0|Speak with Animals*1|Thunderwave*1|Animal Friendship*1|Ice Knife*1,Scimitar,amazing_bell
ff80d24f256dda777a018c83b024b976,Human,Hermit,2020-10-05T03:11:14Z,Druid 1,Druid,,1,,10,14,14,13,15,9,16,11,,Nature|Religion|Animal Handling|Medicine,,,Wis,,,,,,,Human,,,awesome_goldwasser
776dded6ee1bbb922160cf1a452bd427,Octopus,Custom,2020-10-28T23:08:41Z,Druid 1,Druid,,1,,52,11,17,13,13,4,11,6,,Arcana|History|Nature,Scimitar,,Wis,,United States,US,,,,,,Scimitar,elated_solomon
a7686ab24dca7c9e41a9230d4cb38c58,Elephantine,Entertainer,2020-09-23T19:41:20Z,Druid 1,Druid,,1,,11,13,8,15,17,13,18,13,,Acrobatics|Animal Handling|Perception|Performance,Handaxe|Scimitar,,Wis,,Canada,CA,,,,Loxodon,,Handaxe|Scimitar,modest_ride
22f588641bbf79cc45b68b44ac1cb35d,Half-Elf,Sage,2020-08-22T05:02:36Z,Druid 1,Druid,,1,,9,14,10,14,12,13,15,10,,Arcana|History|Insight|Perception|Performance,Scimitar,,Wis,,Canada,CA,,,,Half-Elf,,Scimitar,naughty_newton
a6b8554ef47dd30189aea943bd9479d0,Tabaxi,Hermit,2020-12-08T04:56:38Z,Druid 1,Druid,,1,,10,14,8,16,14,12,15,9,Chaotic Neutral,Stealth|Arcana|Nature|Religion|Medicine|Perception,Quarterstaff|Scimitar,Create Bonfire*0|Thorn Whip*0|Faerie Fire*1|Healing Word*1|Entangle*1,Wis,,United States,US,CN,,,Tabaxi,Create Bonfire*0|Thorn Whip*0|Faerie Fire*1|Healing Word*1|Entangle*1,Quarterstaff|Scimitar,practical_chebyshev
d83639946e290e36f77a0dc9035b6e72,High Elf,Far Traveler,2020-08-06T07:45:19Z,Druid 1,Druid,,1,,10,12,10,12,14,14,15,14,CN,Nature|Insight|Perception|Survival,Shortbow|Quarterstaff,Shillelagh*0|Thorn Whip*0|Mage Hand*0|Cure Wounds*1|Healing Word*1|Ice Knife*1,Wis,,United States,US,CN,,,Elf,Shillelagh*0|Thorn Whip*0|Mage Hand*0|Cure Wounds*1|Healing Word*1|Ice Knife*1,Shortbow|Quarterstaff,festive_chatelet
46a8aad0e9a82c66217a8162765fbc82,Half-Elf,Outlander,2020-11-22T00:22:24Z,Druid 1,Druid,,1,,10,15,7,14,14,12,15,12,N,Athletics|Stealth|Nature|Animal Handling|Perception|Survival|Persuasion,Scimitar,Druidcraft*0|Create Bonfire*0|Goodberry*1|Speak With Animals*1|Cure Wounds*1|Thunderwave*1,Wis,,,,NN,,,Half-Elf,Druidcraft*0|Create Bonfire*0|Goodberry*1|Speak with Animals*1|Cure Wounds*1|Thunderwave*1,Scimitar,vibrant_merkle
bf5c0b68d8679cdcd24c08a854b8c8b6,Birdfolk,Far Traveler,2020-08-17T11:18:22Z,Druid 1,Druid,,1,,7,15,10,14,14,12,16,9,,Animal Handling|Insight|Perception|Survival,Scimitar,,Wis,,Netherlands,NL,,,,Aarakocra,,Scimitar,priceless_roentgen
ff89be01fe8e0d5063422a788ecc040a,Hunt,Hermit,2020-11-28T19:30:58Z,Druid 1,Druid,,1,,9,16,12,16,13,10,16,8,,Religion|Animal Handling|Medicine|Perception|Survival,Scimitar,,Wis,,Netherlands,NL,,,,Shifter,,Scimitar,determined_black
ace581edae37de8f15e386389c655e8f,Turtle,Hermit,2020-02-08T18:50:22Z,Druid 1,Druid,,1,,10,19,10,13,14,10,16,12,,Nature|Religion|Medicine|Perception|Survival,Scimitar,Primal Savagery*0|Druidcraft*0|Curewounds*1|Thunderwave*1|Speak With Animals*1|Goodberry*1,Wis,,,,,,,Turtle,Primal Savagery*0|Druidcraft*0|Cure Wounds*1|Thunderwave*1|Speak with Animals*1|Goodberry*1,Scimitar,vibrant_keldysh
a8912fefa1dc5a7f0893391a31b2f194,Tiefling,Hermit,2021-04-15T22:23:17Z,Druid 1,Druid,,1,,10,14,10,12,14,9,15,15,,Religion|Medicine|Perception|Survival,Scimitar,,Wis,,United States,US,,,,Tiefling,,Scimitar,dreamy_mcnulty
b77d63f8bbcb3fb3037574f5c67d9add,Wood Elf,Outlander,2020-02-02T21:12:58Z,Druid 1,Druid,,1,,9,15,5,14,13,8,18,12,,Athletics|Animal Handling|Insight|Perception|Survival,Scimitar,Create Bonfire *0|Thorn whip *0|Healing Word *1|Thunder wave *1,Wis,,,,,,,Elf,Create Bonfire*0|Thorn Whip*0|Healing Word*1|Thunderwave*1,Scimitar,brave_cannon
91bd5ccd778302a6863695bd7cb918fc,Birdfolk,Hermit,2020-02-02T14:46:46Z,Druid 1,Druid,,1,,10,16,11,17,15,15,16,13,,Religion|Animal Handling|Medicine|Perception,Scimitar,,Wis,,,,,,,Aarakocra,,Scimitar,brave_stallman
df2f96aa672763ec37f909481fc764f1,Dragonborn,Far Traveler,2020-02-19T10:30:56Z,Druid 1,Druid,,1,,9,13,14,14,13,8,15,11,Neutral Good,Animal Handling|Insight|Perception|Survival,Light hammer|Spear|Spear (Two Handed)|Light hammer,Create Bonfire*0|Shape Water*0|Earth Tremor*1|Cure Wounds*1,Wis,,United Kingdom,GB,NG,,,Dragonborn,Create Bonfire*0|Shape Water*0|Earth Tremor*1|Cure Wounds*1,Light hammer|Spear|Spear|Light hammer,silly_hofstadter
f283b8fdec834037bc625cfbf6078078,Minotaur,Hermit,2021-04-20T00:19:19Z,Druid 1,Druid,,1,,10,13,16,10,14,12,15,8,,Nature|Religion|Medicine|Perception|Persuasion,,,Wis,,,,,,,Minotaur,,,thirsty_mclean
8e6b28c6e1c5ef1060e41cb255ad7334,Tabaxi,Folk Hero,2020-01-07T18:18:44Z,Druid 1,Druid,,1,,7,16,14,17,8,13,12,11,Good,Stealth|Animal Handling|Perception|Survival,Scimitar,Create Fire*0,Wis,,Canada,CA,NG,,,Tabaxi,Create Bonfire*0,Scimitar,friendly_morse
0a9b25a60c5549e1e8aa2fd2b4c1c365,Firbolg,Hermit,2020-01-05T23:26:22Z,Druid 1,Druid,,1,,9,14,14,12,13,13,17,11,,Nature|Religion|Medicine|Survival,Scimitar,,Wis,,Canada,CA,,,,Firbolg,,Scimitar,peaceful_grothendieck
d7bac65dc873a7bb9f1471f69d1d022f,Firbolg,Hermit,2021-04-26T01:30:52Z,Druid 1,Druid,,1,,10,15,10,14,14,11,16,10,,Religion|Animal Handling|Medicine|Perception,,,Wis,,Canada,CA,,,,Firbolg,,,nervous_torvalds
3e60bded81b8fff1f782fcc24d02faa5,Dark Elf,Urchin,2020-01-29T18:33:33Z,Druid 1,Druid,,1,,11,12,15,14,16,13,17,17,,Sleight of Hand|Stealth|Animal Handling|Perception|Survival,Quarterstaff|Scimitar,,Wis,,United States,US,,,,Elf,,Quarterstaff|Scimitar,musing_colden
01c04703a7e494c513b7a947ba971d3d,Forest Gnome,Hermit,2020-02-29T18:28:08Z,Druid 1,Druid,,1,,10,14,11,15,15,14,15,9,,Nature|Religion|Animal Handling|Medicine,Scimitar,,Wis,,Canada,CA,,,,Gnome,,Scimitar,elastic_cartwright
94652a3ef49267b600feb3e20efed0ba,Stout Halfling,Sage,2021-02-12T01:55:00Z,Druid 1,Druid,,1,,9,13,11,14,12,13,15,11,,Arcana|History|Nature|Animal Handling,Quarterstaff|Sickle,,Wis,,United States,US,,,,Halfling,,Quarterstaff|Sickle,stoic_chatelet
