hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,alias
2d41cbd8caceae8254f6344ffdf789d2,Kenku,Entertainer,2021-08-04T05:08:51Z,Bard 1,Bard,,1,,10,13,8,16,14,12,9,15,,Acrobatics|Sleight of Hand|Stealth|Investigation|Deception|Performance|Persuasion,Rapier|Dagger,Vicious Mockery*0|Prestidigitation*0|Heroism*1|Dissonant Whispers*1|Detect Magic*1|Healing Word*1,Cha,,,,,,,Kenku,Vicious Mockery*0|Prestidigitation*0|Heroism*1|Dissonant Whispers*1|Detect Magic*1|Healing Word*1,Rapier|Dagger,youthful_fermat
35dcf119f3a674c64e8d25bc8cbf2e29,Tabaxi,Charlatan,2019-09-08T12:07:25Z,Bard 1,Bard,,1,,9,15,13,18,12,10,11,14,Chaotic Good,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion,Longsword|Dagger,,Cha,,,,CG,,,Tabaxi,,Longsword|Dagger,inspiring_spence
f4ed5b10c91fc7e6a6163e58e4d38d6e,Goblin,House Agent,2021-07-19T01:29:59Z,Bard 1,Bard,,1,,10,17,12,16,14,10,8,15,,Sleight of Hand|Stealth|Investigation|Intimidation|Persuasion,Longsword|Dagger,True Strike*0|Magic Hands*0|Cure Wounds*1|Color Spray*1|Sleep*1|Thunderwave*1,Cha,,United States,US,,,,Goblin,True Strike*0|Mage Hand*0|Cure Wounds*1|Color Spray*1|Sleep*1|Thunderwave*1,Longsword|Dagger,adoring_poitras
8758fc293624f5cb7cbe857c4dda8ee9,Tiefling,Entertainer,2019-10-04T03:25:32Z,Bard 1,Bard,,1,,8,12,8,14,10,14,12,17,Neutral Good,Acrobatics|Performance|Persuasion,Rapier|Dagger,Vicious Mockery*0|Mage Hand*0|Healing Word*1|Detect Magic*1|Charm Person*1|Dissonant Whispers*1,Cha,,,,NG,,,Tiefling,Vicious Mockery*0|Mage Hand*0|Healing Word*1|Detect Magic*1|Charm Person*1|Dissonant Whispers*1,Rapier|Dagger,mystifying_visvesvaraya
ab624dcbe21b2f5f4325578002b0d2db,Tabaxi,Entertainer,2019-10-03T01:01:43Z,Bard 1,Bard,,1,,10,13,10,16,15,13,12,17,,Acrobatics|Stealth|Perception|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,Presidigitation*0|Minor Illusion*0|Healing Word*1|Sleep*1|Tasha's Hideous Laughter*1|Faerie Fire*1,Cha,,Canada,CA,,,,Tabaxi,Prestidigitation*0|Minor Illusion*0|Healing Word*1|Sleep*1|Tasha's Hideous Laughter*1|Faerie Fire*1,Rapier|Dagger,vigorous_bohr
9adb09d7fcb9fec45599256e0927a444,Tabaxi,Entertainer,2019-10-01T18:31:15Z,Bard 1,Bard,,1,,9,14,10,16,13,10,10,16,Chaotic Good,Acrobatics|Stealth|Investigation|Nature|Perception|Deception|Performance,Dart|Dagger,Vicious Mockery*0|Light*0|Cure Wounds*1|Dissonant Whispers*1,Cha,,United States,US,CG,,,Tabaxi,Vicious Mockery*0|Light*0|Cure Wounds*1|Dissonant Whispers*1,Dart|Dagger,thirsty_rhodes
fe3388dda03b7f8e12a5c5fe4a677642,Human,Folk Hero,2019-09-30T23:39:45Z,Bard 1,Bard,,1,,11,12,16,10,16,10,10,16,,Athletics|History|Animal Handling|Survival|Persuasion,"Rapier|Dagger|Crossbow, light",Friendship *0|True Strike*0|Charm Person*1|Heroism*1|Cure Wounds*1|Feather Fall*1,Cha,,Chile,CL,,,,Human,Friends*0|True Strike*0|Charm Person*1|Heroism*1|Cure Wounds*1|Feather Fall*1,"Rapier|Dagger|Crossbow, Light",jolly_dubinsky
8164995fbf200c83360a4a85be5eb353,Dragonborn,Charlatan,2019-12-06T04:14:33Z,Bard 1,Bard,,1,,9,13,10,15,12,13,8,16,,Sleight of Hand|Insight|Deception|Intimidation|Persuasion,Rapier|Dagger,,Cha,,United States,US,,,,Dragonborn,,Rapier|Dagger,amazing_mayer
24a6d9519c19759877d065619b36a3ea,Eladrin ToF,Haunted One,2019-11-29T19:44:49Z,Bard 1,Bard,,1,,11,12,8,14,16,13,13,18,,Perception|Survival|Deception|Intimidation|Persuasion,Shortbow|Dagger,,Cha,,United Kingdom,GB,,,,Eladrin,,Shortbow|Dagger,adoring_chatterjee
5dc6c0fd17fa7545abcf882bbc205ea8,Hospitality,Entertainer,2019-11-24T18:45:13Z,Bard 1,Bard,,1,,9,14,8,17,12,12,13,19,,Acrobatics|Perception|Deception|Performance|Persuasion,Rapier|Dagger,,Cha,,,,,,,Halfling,,Rapier|Dagger,bold_liskov
14f57789ab51ab69c2dfe25d9d839742,Shadow,House Agent,2019-12-12T17:21:48Z,Bard 1,Bard,,1,,9,14,9,16,12,12,12,15,,Acrobatics|Stealth|Investigation|Perception|Performance|Persuasion,Rapier|Dagger,,Cha,,United States,US,,,,,,Rapier|Dagger,hungry_taussig
890263385ef8cd89ae280b8fb0489845,Lightfoot Halfling,Entertainer,2019-11-02T11:46:08Z,Bard 1,Bard,,1,,7,12,10,15,8,12,14,16,,Acrobatics|Insight|Perception|Performance|Persuasion,Rapier|Dagger,Dancing Lights*0|Vicious Mockery*0|Disguise Self*1|Dissonant Whispers*1|Tasha's Hideous Laughter*1|Thunderwave*1,Cha,,Canada,CA,,,,Halfling,Dancing Lights*0|Vicious Mockery*0|Disguise Self*1|Dissonant Whispers*1|Tasha's Hideous Laughter*1|Thunderwave*1,Rapier|Dagger,sad_pasteur
101e5f61c6181469dc9cc69a9038c38c,Human,Entertainer,2019-10-29T22:39:20Z,Bard 1,Bard,,1,Skilled,7,14,8,16,8,14,10,16,,Acrobatics|Sleight of Hand|Stealth|Investigation|Survival|Intimidation|Performance|Persuasion,Rapier|Dagger,,Cha,,United States,US,,,,Human,,Rapier|Dagger,sleepy_johnson
ffd9f94a2fa08aca23103ffbb3cec902,Tiefling,Entertainer,2019-10-29T02:36:22Z,Bard 1,Bard,,1,,11,13,13,14,16,15,11,20,,Acrobatics|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,,Cha,tiefling variants menu/Winged,Brazil,BR,,,,Tiefling,,Rapier|Dagger,brave_feistel
aacd1f25a48e951e5cae3195d070b50d,Half-Elf,Entertainer,2019-11-19T22:08:11Z,Bard 1,Bard,,1,,9,12,8,15,12,10,14,17,,Acrobatics|Sleight of Hand|Arcana|Insight|Deception|Performance|Persuasion,Rapier|Dagger,,Cha,,,,,,,Half-Elf,,Rapier|Dagger,kind_leakey
6694923d5e3a2dd58202528c24a78941,Rock Gnome,Charlatan,2019-11-19T13:00:38Z,Bard 1,Bard,,1,,7,14,15,17,8,14,15,17,,Sleight of Hand|Insight|Survival|Deception|Persuasion,Longsword|Dagger,,Cha,,Canada,CA,,,,Gnome,,Longsword|Dagger,ecstatic_roentgen
3d7666c829aa05e17fffa3f1ea088833,Rock Gnome,Criminal,2019-11-19T10:36:55Z,Bard 1,Bard,,1,,7,11,8,8,9,10,8,8,,Stealth|Deception,Rapier|Dagger,,Cha,,Canada,CA,,,,Gnome,,Rapier|Dagger,frosty_beaver
ac291b7cd06c7651cfa3b5d6f979b006,Human,Entertainer,2019-07-07T21:40:41Z,Bard 1,Bard,,1,,11,11,11,12,16,11,11,16,,Acrobatics|Stealth|Deception|Performance|Persuasion,Rapier|Dagger,Vicious mockery*0|Minor Illusion*0|Charm Person*1|Disguise Self*1|Faerie Fire*1|Sleep*1,Cha,,United States,US,,,,Human,Vicious Mockery*0|Minor Illusion*0|Charm Person*1|Disguise Self*1|Faerie Fire*1|Sleep*1,Rapier|Dagger,distracted_tharp
ad4538f4e031a20758a8756c08b71405,Half-Elf,Charlatan,2019-07-11T02:17:28Z,Bard 1,Bard,,1,,9,13,10,15,13,12,9,17,,Acrobatics|Sleight of Hand|Investigation|Animal Handling|Deception|Performance|Persuasion,Rapier|Dagger,,Cha,,Canada,CA,,,,Half-Elf,,Rapier|Dagger,stupefied_ishizaka
f52a49461667a876efaa25dc33b5b322,Human,Urchin,2019-07-18T11:58:50Z,Bard 1,Bard,,1,Prodigy,10,13,13,17,15,9,12,17,,Acrobatics|Sleight of Hand|Stealth|Arcana|Performance|Persuasion,Longsword|Dagger,,Cha,expertise/Performance,United States,US,,,,Human,,Longsword|Dagger,dreamy_varahamihira
2d264423a99a8fcf2694e59286673ec4,Half-Elf,Entertainer,2019-06-01T23:50:19Z,Bard 1,Bard,,1,,9,12,8,13,13,13,14,18,,Acrobatics|Stealth|Medicine|Survival|Deception|Performance|Persuasion,Rapier|Dagger,,Cha,,,,,,,Half-Elf,,Rapier|Dagger,boring_black
c53447e6255d2d69f5be75226f0ee6d7,Mountain Dwarf,Urchin,2021-10-21T12:48:51Z,Bard 1,Bard,,1,,10,13,14,14,15,10,8,15,,Sleight of Hand|Stealth|Survival|Deception|Performance,Longsword|Dagger,Friends*0|Vicious Mockery*0|Thunderwave*1|Bane*1|Longstrider*1|Sleep*1,Cha,,United Kingdom,GB,,,,Dwarf,Friends*0|Vicious Mockery*0|Thunderwave*1|Bane*1|Longstrider*1|Sleep*1,Longsword|Dagger,magical_ptolemy
dd40b4b8a3b4e3109b0c41e9a081eeb0,Human,Entertainer,2019-06-01T23:06:42Z,Bard 1,Bard,,1,,9,14,6,16,12,11,16,18,,Acrobatics|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,,Cha,,United States,US,,,,Human,,Rapier|Dagger,hungry_feynman
ca3e6544fd206d4f667dd4a472963d50,Lightfoot Halfling,Entertainer,2019-06-16T09:15:05Z,Bard 1,Bard,,1,,9,14,8,16,12,10,13,16,Legal Bueno,Acrobatics|Stealth|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,,Cha,,Canada,CA,LG,,,Halfling,,Rapier|Dagger,dazzling_vaughan
69a9805f269c076e0f8c8f3e2b9dfd3b,Hill Dwarf,Noble,2021-10-14T12:27:11Z,Bard 1,Bard,,1,,11,13,8,14,14,10,14,15,,Arcana|History|Perception|Deception|Persuasion,Rapier|Dagger,Vicious Mockery*0|Friends*0|Cure Wounds*1|Bane*1|Healing Word*1|Tasha's Hideous Laughter*1,Cha,,United Kingdom,GB,,,,Dwarf,Vicious Mockery*0|Friends*0|Cure Wounds*1|Bane*1|Healing Word*1|Tasha's Hideous Laughter*1,Rapier|Dagger,jolly_mirzakhani
49a9f0e23f462d7dece1fcf9267b51d7,Stout Halfling,Hermit,2021-09-23T00:00:50Z,Bard 1,Bard,,1,,9,14,11,16,12,14,13,15,,Athletics|Religion|Medicine|Survival|Performance,Dagger|Dagger,,Cha,,Mexico,MX,,,,Halfling,,Dagger|Dagger,xenodochial_ride
5b7fbe044519d5d946230322fca3b314,Kenku,Charlatan,2021-08-20T23:18:31Z,Bard 1,Bard,,1,,8,14,8,16,10,12,14,15,,Acrobatics|Sleight of Hand|Perception|Deception|Performance,Rapier|Dagger,,Cha,,Canada,CA,,,,Kenku,,Rapier|Dagger,fervent_chaum
56c47c274bc86104048f271bcd4520b4,Lightfoot Halfling,Criminal,2019-08-13T20:36:41Z,Bard 1,Bard,,1,,10,12,10,14,14,10,11,16,,Sleight of Hand|Stealth|Deception|Performance|Persuasion,Rapier|Dagger,Mage hand*0|Minor illusion*0|Charm Person*1|Disguise Self*1|Feather Fall*1|LongStrider*1,Cha,,United States,US,,,,Halfling,Mage Hand*0|Minor Illusion*0|Charm Person*1|Disguise Self*1|Feather Fall*1|Longstrider*1,Rapier|Dagger,upbeat_haslett
dd45be308b9aa3b323565b9b4dcc125a,Human,Far Traveler,2019-08-16T02:00:39Z,Bard 1,Bard,,1,,9,12,13,14,13,12,11,16,,Athletics|Insight|Perception|Survival|Persuasion,Handaxe|Dagger,,Cha,,United States,US,,,,Human,,Handaxe|Dagger,friendly_knuth
0e5c49f7bd7e4a0081c6555daadc4bc0,Human,Entertainer,2019-09-01T04:02:32Z,Bard 1,Bard,,1,,8,14,12,16,11,9,14,16,,Acrobatics|Sleight of Hand|Insight|Performance|Persuasion,Rapier|Dagger,,Cha,,Canada,CA,,,,Human,,Rapier|Dagger,stupefied_shannon
56155681933c8513f7a074c9f7168739,Human,Entertainer,2019-09-01T04:01:55Z,Bard 1,Bard,,1,,8,14,12,16,10,9,14,16,,Acrobatics|Sleight of Hand|Insight|Performance|Persuasion,Rapier|Dagger,,Cha,,Canada,CA,,,,Human,,Rapier|Dagger,ecstatic_bohr
c7f1eb842549d2717a2f3f890b361bd7,Changeling,Entertainer,2021-09-04T00:51:52Z,Bard 1,Bard,,1,,9,14,11,16,13,8,10,17,,Athletics|Acrobatics|Perception|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,,Cha,,Mexico,MX,,,,Changeling,,Rapier|Dagger,eloquent_galileo
1a2c40f18d1c3a7c6876599968aea656,Changeling,Sage,2019-08-17T02:27:43Z,Bard 1,Bard,,1,,9,13,8,14,12,14,10,17,Chaotic Neutral,Sleight of Hand|Arcana|History|Perception|Deception|Performance|Persuasion,Rapier|Dagger,Minor Illusion*0|Vicious Mockery*0|Charm Person*1|Healing Word*1|Sleep*1|Thunderwave*1,Cha,,Canada,CA,CN,,,Changeling,Minor Illusion*0|Vicious Mockery*0|Charm Person*1|Healing Word*1|Sleep*1|Thunderwave*1,Rapier|Dagger,jovial_elion
92d1cae1332b2bc56cdd1fae8ee80ba2,Tabaxi,City Watch,2019-07-23T17:17:24Z,Bard 1,Bard,,1,,12,13,8,14,18,18,18,20,,Athletics|Stealth|Animal Handling|Insight|Perception|Survival|Performance,Rapier|Dagger,,Cha,,,,,,,Tabaxi,,Rapier|Dagger,objective_beaver
87a2ac8a6c26b2123f2963b5ad5366d2,Human,Noble,2020-12-30T03:45:52Z,Bard 1,Bard,,1,,10,13,12,14,14,12,11,16,,History|Insight|Perception|Deception|Persuasion,Rapier|Dagger,,Cha,,United States,US,,,,Human,,Rapier|Dagger,stupefied_kapitsa
ce7e8f9085b2e387f4128f257d0bafe8,Kenku,Entertainer,2020-06-06T22:28:37Z,Bard 1,Bard,,1,,10,13,10,14,14,12,16,18,,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Performance|Persuasion,Dagger|Dagger,,Cha,,,,,,,Kenku,,Dagger|Dagger,sharp_boyd
abf0e77ed06d60aaaafb2c208f7df816,Satyr,Entertainer,2020-06-28T04:07:50Z,Bard 1,Bard,,1,,8,13,13,16,10,15,13,13,Chaotic Neutral,Acrobatics|Sleight of Hand|Perception|Deception|Performance|Persuasion,Rapier|Dagger,,Cha,,United States,US,CN,,,Satyr,,Rapier|Dagger,romantic_solomon
a6a7d9abe69e1beed7e242b34c47aae8,Tiefling,Charlatan,2020-12-14T01:40:03Z,Bard 1,Bard,,1,,9,13,6,14,12,11,11,17,,Sleight of Hand|Investigation|Deception|Performance|Persuasion,Rapier|Dagger,,Cha,,Canada,CA,,,,Tiefling,,Rapier|Dagger,cranky_buck
200df51107a112b1d87db929548e7317,Hill Dwarf,Entertainer,2020-05-16T08:25:49Z,Bard 1,Bard,,1,,12,10,10,11,17,11,10,15,Lawful Good,Acrobatics|Animal Handling|Medicine|Performance|Persuasion,Shortbow|Dagger,Message*0|Vicious Mockery*0|Dissonant Whispers*1|Illusory Script*1|Speak With Aminals*1|Tasha's Hideous Laughter*1,Cha,,Australia,AU,LG,,,Dwarf,Message*0|Vicious Mockery*0|Dissonant Whispers*1|Illusory Script*1|Speak with Animals*1|Tasha's Hideous Laughter*1,Shortbow|Dagger,confident_sammet
a4b8ec0d283728d3c22c5266a47bf850,Lineage - Mamm,Criminal,2020-05-10T00:43:05Z,Bard 1,Bard,,1,,5,11,10,10,11,15,12,17,,Sleight of Hand|Stealth|Deception|Performance|Persuasion,Longsword|Dagger,Prestidigitation*0|Message*0|Mage Hand (Racial Ability)*0|Faerie Fire*1|Thunderwave*1|Hideous Laughter*1|Illusory Script*1,Cha,,United States,US,,,,Tiefling,Prestidigitation*0|Message*0|*|Faerie Fire*1|Thunderwave*1|Tasha's Hideous Laughter*1|Illusory Script*1,Longsword|Dagger,angry_hodgkin
25da728aad93addc54925b4e79b836eb,Hospitality,Entertainer,2021-01-15T01:18:43Z,Bard 1,Bard,,1,,11,14,9,19,16,14,15,19,,Acrobatics|Stealth|Intimidation|Performance|Persuasion,Rapier|Dagger,,Cha,,Canada,CA,,,,Halfling,,Rapier|Dagger,gallant_tesla
6f5e8ae540a1303466024162c5974bd9,Hill Dwarf,Noble,2020-08-27T23:34:41Z,Bard 1,Bard,,1,,10,13,8,14,15,12,11,15,Lawful Neutral,History|Insight|Perception|Performance|Persuasion,Rapier|Dagger,Message*0|Vicious Mockery*0|Hideous Laughter*1|Unseen Serveant*1|Charm Person*1|Identify*1,Cha,,United States,US,LN,,,Dwarf,Message*0|Vicious Mockery*0|Tasha's Hideous Laughter*1|Unseen Servant*1|Charm Person*1|Identify*1,Rapier|Dagger,serene_galois
0b1959382f068d8d0cc7facfee2ff33d,Tiefling,Entertainer,2020-08-25T07:53:22Z,Bard 1,Bard,,1,,8,13,8,15,10,14,12,16,,Acrobatics|Insight|Medicine|Deception|Performance,Rapier|Dagger,,Cha,,Philippines,PH,,,,Tiefling,,Rapier|Dagger,stupefied_lichterman
8bc49e7b694744f3e9b169abf0ffc409,Triton,Sailor,2020-10-30T17:58:12Z,Bard 1,Bard,,1,,10,12,14,12,14,12,8,16,Chaotic Good,Athletics|Investigation|Deception|Performance|Persuasion,Dagger|Trident,Dancing Lights*0|Minor Illusion*0|Fog Cloud*1|Thunderwave*1|Heroism*1|Healing Word*1|Bane*1,Cha,,,,CG,,,Triton,Dancing Lights*0|Minor Illusion*0|Fog Cloud*1|Thunderwave*1|Heroism*1|Healing Word*1|Bane*1,Dagger|Trident,nostalgic_meninsky
08bb313cc3c06d39dd9cde89019b4b53,Human,Urchin,2020-09-19T20:56:51Z,Bard 1,Bard,,1,,0,11,11,11,11,11,11,11,,Sleight of Hand|Stealth|Intimidation|Performance|Persuasion,Rapier|Dagger,Minor Illusion*0|Dancing Lights*0|Cure Wounds*1|Disguise Self*1|Faerie Fire*1|Thunderwave*1,Cha,,Canada,CA,,,,Human,Minor Illusion*0|Dancing Lights*0|Cure Wounds*1|Disguise Self*1|Faerie Fire*1|Thunderwave*1,Rapier|Dagger,upbeat_stonebraker
1fe4f00cd29abd705cfa6756ad227add,Lightfoot Halfling,Entertainer,2020-08-06T07:45:49Z,Bard 1,Bard,,1,,9,14,9,17,12,10,11,16,NG,Acrobatics|Insight|Perception|Performance|Persuasion,Dagger|Rapier,Mage Hand*0|Vicious Mockery *0|Charm Person *1|Healing Word *1|Sleep*1|Tasha's Hideous Laughter *1,Cha,,United States,US,NG,,,Halfling,Mage Hand*0|Vicious Mockery*0|Charm Person*1|Healing Word*1|Sleep*1|Tasha's Hideous Laughter*1,Dagger|Rapier,clever_rosalind
49420e2ae1ec5efc6bd1d061ccaeb268,Human,Criminal,2020-08-05T22:15:45Z,Bard 1,Bard,,1,Magic Initiate,9,13,8,14,12,14,10,16,Chaotic Neutral,Sleight of Hand|Stealth|Arcana|History|Deception|Persuasion,Rapier|Dagger,Mold Earth*0|Prestidigitation*0|Toll The Dead*0|Minor Illusion*0|Find Familiar*1|Sleep*1|Cure Wounds*1|Disguise Self*1|Identify*1,Cha,,United States,US,CN,,,Human,Mold Earth*0|Prestidigitation*0|Toll the Dead*0|Minor Illusion*0|Find Familiar*1|Sleep*1|Cure Wounds*1|Disguise Self*1|Identify*1,Rapier|Dagger,optimistic_banzai
68e23cf52d5a905ca9483addef28fc0d,Human,Criminal,2020-08-05T02:43:37Z,Bard 1,Bard,,1,Magic Initiate,9,13,8,14,12,14,10,16,,Sleight of Hand|Stealth|Arcana|History|Deception|Persuasion,Rapier|Dagger,Mold Earth*0|Prestidigitation*0|Toll The Dead*0|Minor Illusion*0|Find Familiar*1|Sleep*1|Cure Wounds*1|Dissonant Whispers*1|Identify*1,Cha,,United States,US,,,,Human,Mold Earth*0|Prestidigitation*0|Toll the Dead*0|Minor Illusion*0|Find Familiar*1|Sleep*1|Cure Wounds*1|Dissonant Whispers*1|Identify*1,Rapier|Dagger,stupefied_zhukovsky
0746ab267437966c530bba2c636d2cdb,Half-Elf,Charlatan,2020-08-04T02:48:28Z,Bard 1,Bard,,1,,4,14,10,16,13,9,14,18,Chaotic Good,Sleight of Hand|Perception|Survival|Deception|Intimidation|Performance|Persuasion,Dagger|Shortsword,,Cha,,Canada,CA,CG,,,Half-Elf,,Dagger|Shortsword,sad_archimedes
9d0494733eb145227829ac7948d2e686,Protector Aasimar,Acolyte,2020-12-07T11:40:42Z,Bard 1,Bard,,1,,10,11,8,10,14,13,13,17,,Stealth|Religion|Insight|Medicine|Perception,Quarterstaff|Dagger,,Cha,,South Africa,ZA,,,,Aasimar,,Quarterstaff|Dagger,nifty_nightingale
5a7e60897d65853385032b93153ee10c,Half-Elf,Courtier,2020-11-22T00:50:47Z,Bard 1,Bard,,1,,10,13,10,15,14,10,13,19,Chaotic Good,Acrobatics|Sleight of Hand|Insight|Deception|Performance|Persuasion,Rapier|Dagger,Prestidigitation*0|Vicious Mockery*0|Dissonant Whispers*1|Faerie Fire*1|Healing Word*1|Sleep*1,Cha,,United States,US,CG,,,Half-Elf,Prestidigitation*0|Vicious Mockery*0|Dissonant Whispers*1|Faerie Fire*1|Healing Word*1|Sleep*1,Rapier|Dagger,gracious_taussig
97e27e0df992ca3df00144eaa4e49f13,Goblin,Folk Hero,2020-08-17T19:13:20Z,Bard 1,Bard,,1,,6,13,4,16,12,7,15,10,Lawful,Stealth|Animal Handling|Survival,"Crossbow, Light|Dagger",,Cha,,United States,US,LN,,,Goblin,,"Crossbow, Light|Dagger",ecstatic_wilson
03e575dd523eb328297eab900ed7f455,Goliath,Entertainer,2020-08-16T20:04:18Z,Bard 1,Bard,,1,,6,11,13,9,7,11,11,13,,Athletics|Acrobatics|Stealth|Perception|Intimidation|Performance,Javelin|Dagger,,Cha,,United States,US,,,,Goliath,,Javelin|Dagger,charming_euclid
704f98abb1f4ca77e0c460771f4fc684,Human,Entertainer,2021-04-13T04:44:24Z,Bard 1,Bard,,1,,9,12,10,14,13,13,7,15,,Acrobatics|Investigation|Deception|Performance|Persuasion,Rapier|Dagger,,Cha,,,,,,,Human,,Rapier|Dagger,charming_pascal
241f709e062396aa4554f10cdfc90aea,Tiefling,Entertainer,2020-02-19T05:13:47Z,Bard 1,Bard,,1,,8,12,8,14,10,14,12,17,True Neutral,Acrobatics|Performance|Persuasion,Rapier|Dagger,Vicious Mockery*0|Mage Hand*0|Healing Word*1|Charm Person*1|Detect Magic *1|Feather Fall*1,Cha,,United States,US,NN,,,Tiefling,Vicious Mockery*0|Mage Hand*0|Healing Word*1|Charm Person*1|Detect Magic*1|Feather Fall*1,Rapier|Dagger,sleepy_faraday
13bc98a846730d68e88441009557f7b9,Half-Elf,Soldier,2021-04-10T01:46:31Z,Bard 1,Bard,,1,,10,13,10,15,14,12,8,17,,Athletics|Sleight of Hand|Animal Handling|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,,Cha,,,,,,,Half-Elf,,Rapier|Dagger,loving_chandrasekhar
